"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,22.0,TOR,NBA,45:37,11.0,22.0,6.0,13.0,8.0,13.0,8.0,8.0,2.0,6.0,8.0,11.0,4.0,3.0,6.0,5.0,27.0,22.2
2021-22,23.0,TOR,NBA,42:45,7.0,14.0,4.0,8.0,4.0,8.0,2.0,4.0,2.0,5.0,6.0,8.0,2.0,1.0,2.0,4.0,20.0,19.6
2022-23,24.0,TOR,NBA,37:10,7.0,16.0,4.0,8.0,5.0,10.0,4.0,4.0,4.0,6.0,8.0,5.0,2.0,1.0,2.0,6.0,20.0,14.4
2023-24,25.0,TOT,NBA,34:03,18.0,25.0,5.0,9.0,13.0,16.0,9.0,12.0,3.0,6.0,6.0,8.0,4.0,1.0,4.0,5.0,50.0,42.0
2023-24,25.0,TOR,NBA,26:52,6.0,11.0,2.0,8.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,8.0,3.0,1.0,3.0,4.0,14.0,13.1
2023-24,25.0,NYK,NBA,11:55,4.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,9.0,8.3
2023-24,25.0,DET,NBA,34:03,18.0,25.0,5.0,9.0,13.0,16.0,9.0,12.0,3.0,6.0,6.0,6.0,4.0,1.0,4.0,5.0,50.0,42.0
2024-25,26.0,CHO,NBA,18:40,3.0,7.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0,3.0,9.0,6.7
Career,,,,45:37,18.0,25.0,6.0,13.0,13.0,16.0,9.0,12.0,4.0,6.0,8.0,11.0,4.0,3.0,6.0,6.0,50.0,42.0
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,TOR,NBA,45:37,11.0,22.0,6.0,13.0,8.0,13.0,8.0,8.0,4.0,6.0,8.0,11.0,4.0,3.0,6.0,6.0,27.0,22.2
1 Season,,DET,NBA,34:03,18.0,25.0,5.0,9.0,13.0,16.0,9.0,12.0,3.0,6.0,6.0,6.0,4.0,1.0,4.0,5.0,50.0,42.0
1 Season,,NYK,NBA,11:55,4.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,9.0,8.3
1 Season,,CHO,NBA,18:40,3.0,7.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0,3.0,9.0,6.7
