Season,Team,Lg,Salary
2004-05,Washington Wizards,NBA,"$600,000"
2005-06,Washington Wizards,NBA,"$660,000"
2006-07,Washington Wizards,NBA,"$384,776"
Career,(may be incomplete),,"$1,644,776"
