"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,21.0,TOR,NBA,41:02,6.0,11.0,2.0,4.0,4.0,9.0,4.0,5.0,1.0,7.0,7.0,4.0,2.0,1.0,3.0,4.0,18.0,14.4
2007-08,22.0,TOR,NBA,28:15,4.0,11.0,1.0,5.0,3.0,7.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,9.0,3.5
Career,,,,41:02,6.0,11.0,2.0,5.0,4.0,9.0,4.0,5.0,1.0,7.0,7.0,4.0,2.0,2.0,3.0,4.0,18.0,14.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,TOR,NBA,41:02,6.0,11.0,2.0,5.0,4.0,9.0,4.0,5.0,1.0,7.0,7.0,4.0,2.0,2.0,3.0,4.0,18.0,14.4
