Season,Team,Lg,Salary
2015-16,Boston Celtics,NBA,"$1,200,000"
2016-17,Boston Celtics,NBA,"$1,223,653"
2017-18,Miami Heat,NBA,"$1,471,382"
Career,(may be incomplete),,"$3,895,035"
