"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2006-07,22,UTA,NBA,PG,49,0,450,.327,.371,.214,.357,.649,.411,.378,.286,71,77,60,72,86,76,115,134,-27.3,-29.8,
2007-08,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2008-09,24,2TM,NBA,PG,19,11,261,.367,.440,.292,.439,.600,.449,.102,.490,80,91,80,88,78,83,33,219,-6.0,-9.7,
2008-09,24,WAS,NBA,PG,17,11,233,.386,.458,.300,.455,.333,.452,.068,.455,84,94,82,91,43,83,22,203,-4.0,-8.3,
2008-09,24,PHO,NBA,PG,2,0,28,.200,.000,.250,.300,1.000,.425,.400,.800,44,0,68,60,130,78,131,357,-2.0,-1.4,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,68,11,711,.340,.389,.250,.384,.643,.423,.286,.354,74,80,69,77,85,78,88,163,-33.3,-39.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,49,0,450,.327,.371,.214,.357,.649,.411,.378,.286,71,77,60,72,86,76,115,134,-27.3,-29.8,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,17,11,233,.386,.458,.300,.455,.333,.452,.068,.455,84,94,82,91,43,83,22,203,-4.0,-8.3,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2,0,28,.200,.000,.250,.300,1.000,.425,.400,.800,44,0,68,60,130,78,131,357,-2.0,-1.4,
