Season,Team,Lg,Salary
2008-09,Sacramento Kings,NBA,"$971,160"
2009-10,Sacramento Kings,NBA,"$1,044,000"
2010-11,Sacramento Kings,NBA,"$1,116,840"
2011-12,Sacramento Kings,NBA,"$2,015,896"
Career,(may be incomplete),,"$5,147,896"
