"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,22.0,ATL,NBA,32:50,7.0,11.0,2.0,4.0,5.0,8.0,2.0,2.0,2.0,6.0,7.0,4.0,1.0,1.0,2.0,3.0,16.0,14.0
2021-22,27.0,MIN,NBA,18:46,4.0,8.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,12.0,9.9
2022-23,28.0,MIN,NBA,23:20,5.0,10.0,3.0,7.0,2.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,13.0,7.6
2023-24,29.0,LAL,NBA,29:29,4.0,7.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,11.0,9.6
2024-25,30.0,MIL,NBA,19:37,2.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,6.0,6.4
Career,,,,32:50,7.0,11.0,3.0,7.0,5.0,8.0,4.0,4.0,2.0,6.0,7.0,4.0,2.0,1.0,3.0,5.0,16.0,14.0
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,MIN,NBA,23:20,5.0,10.0,3.0,7.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,13.0,9.9
1 Season,,ATL,NBA,32:50,7.0,11.0,2.0,4.0,5.0,8.0,2.0,2.0,2.0,6.0,7.0,4.0,1.0,1.0,2.0,3.0,16.0,14.0
1 Season,,LAL,NBA,29:29,4.0,7.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,11.0,9.6
1 Season,,MIL,NBA,19:37,2.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,6.0,6.4
