Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2001-02,23,HOU,NBA,SF,68,12,1110,9.5,.423,.270,.097,7.8,14.0,10.9,9.5,1.0,1.7,13.0,14.5,-0.2,0.4,0.2,.009,-2.2,-1.1,-3.3,-0.4,
2002-03,24,HOU,NBA,SF,49,0,632,11.9,.500,.182,.080,7.5,15.7,11.7,6.8,0.7,1.9,13.7,15.4,0.3,0.6,0.9,.070,-0.8,-0.5,-1.3,0.1,
2003-04,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2004-05,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2005-06,27,ORL,NBA,SF,22,0,192,5.1,.348,.041,.061,4.0,20.0,12.2,3.2,1.7,2.1,12.2,14.1,-0.4,0.2,-0.1,-0.031,-5.0,0.6,-4.4,-0.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,139,12,1934,9.9,.442,.218,.088,7.3,15.1,11.3,8.0,1.0,1.8,13.2,14.7,-0.3,1.3,1.0,.025,-2.0,-0.7,-2.8,-0.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,7,1141,9.9,.442,.218,.088,7.3,15.1,11.3,8.0,1.0,1.8,13.2,14.7,-0.2,0.7,0.6,.025,-2.0,-0.7,-2.8,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,117,12,1742,10.4,.452,.237,.090,7.7,14.6,11.2,8.5,0.9,1.8,13.3,14.8,0.1,1.0,1.1,.031,-1.7,-0.9,-2.6,-0.3,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,22,0,192,5.1,.348,.041,.061,4.0,20.0,12.2,3.2,1.7,2.1,12.2,14.1,-0.4,0.2,-0.1,-0.031,-5.0,0.6,-4.4,-0.1,
