"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2010-11,22,TOR,NBA,C,12,0,59,0.2,9.0,1.0,0.133,0.4,0.333,0.133,0.0,0.2,1.0,0.167,0.0,0.0,0.0,0.133,2,0,0,
2011-12,23,TOR,NBA,C,14,0,122,0.361,6.7,1.0,0.528,0.111,0.278,0.083,0.0,0.361,0.579,0.0,0.2,0.0,0.462,0.222,6,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,26,0,181,0.314,7.9,1.0,0.412,0.196,0.294,0.098,0.0,0.314,0.619,0.1,0.133,0.0,0.375,0.196,8,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,571,0.314,7.9,1.0,0.412,0.196,0.294,0.098,0.0,0.314,0.619,0.1,0.133,0.0,0.375,0.196,25,0,0,
