"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2023-24,22,IND,NBA,EC1,MIL,W (4-2),4.0,6.0,2.0,2.5,0.0,0.3,0.0,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,4.0,5.0,0.8,3.0,7.0,10.0,0.0,1.0,0.0,0.0,6.0,8.0,
2023-24,22,IND,NBA,ECS,NYK,W (4-3),7.0,12.6,5.7,3.3,1.0,0.3,1.3,17.0,26.0,0.654,0.0,0.0,17.0,26.0,0.654,0.654,6.0,11.0,0.545,10.0,13.0,23.0,7.0,2.0,9.0,3.0,15.0,40.0,
2023-24,22,IND,NBA,ECF,BOS,L (0-4),4.0,10.5,2.3,3.8,0.0,0.0,1.0,4.0,11.0,0.364,0.0,0.0,4.0,11.0,0.364,0.364,1.0,2.0,0.5,8.0,7.0,15.0,0.0,0.0,4.0,1.0,3.0,9.0,
1 Yr (3 Series),1 Yr (3 Series),1 Yr (3 Series),1 Yr (3 Series),1 Yr (3 Series),1 Yr (3 Series),2-1,15.0,10.3,3.8,3.2,0.5,0.2,0.9,23.0,43.0,0.535,0.0,0.0,23.0,43.0,0.535,0.535,11.0,18.0,0.611,21.0,27.0,48.0,7.0,3.0,13.0,4.0,24.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,4.0,6.0,2.0,2.5,0.0,0.3,0.0,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,4.0,5.0,0.8,3.0,7.0,10.0,0.0,1.0,0.0,0.0,6.0,8.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,7.0,12.6,5.7,3.3,1.0,0.3,1.3,17.0,26.0,0.654,0.0,0.0,17.0,26.0,0.654,0.654,6.0,11.0,0.545,10.0,13.0,23.0,7.0,2.0,9.0,3.0,15.0,40.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,4.0,10.5,2.3,3.8,0.0,0.0,1.0,4.0,11.0,0.364,0.0,0.0,4.0,11.0,0.364,0.364,1.0,2.0,0.5,8.0,7.0,15.0,0.0,0.0,4.0,1.0,3.0,9.0,
