"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,21,ATL,NBA,SF,7.0,7.0,199.0,0.414,0.414,,0.414,0.889,0.542,0.621,0.0,91.0,85.0,,83.0,118.0,100.0,203.0,0.0,
2008-09,22,ATL,NBA,SF,6.0,3.0,97.0,0.345,0.391,0.167,0.362,0.692,0.432,0.448,0.207,75.0,81.0,45.0,72.0,90.0,79.0,147.0,92.0,
2009-10,23,ATL,NBA,SF,11.0,11.0,345.0,0.392,0.39,0.5,0.399,0.906,0.494,0.405,0.025,85.0,79.0,141.0,80.0,119.0,91.0,135.0,11.0,
2010-11,24,ATL,NBA,SF,12.0,3.0,216.0,0.393,0.422,0.273,0.42,0.769,0.462,0.232,0.196,86.0,87.0,76.0,84.0,101.0,85.0,77.0,89.0,
2011-12,25,ATL,NBA,SF,6.0,3.0,145.0,0.356,0.276,0.5,0.444,0.778,0.48,0.2,0.356,79.0,58.0,143.0,91.0,103.0,91.0,73.0,158.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,29,CHO,NBA,PF,7.0,7.0,228.0,0.275,0.235,0.353,0.333,0.5,0.341,0.078,0.333,61.0,48.0,100.0,66.0,66.0,63.0,28.0,117.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,33,MIL,NBA,PF,10.0,0.0,179.0,0.447,0.458,0.435,0.553,1.0,0.569,0.064,0.489,97.0,88.0,121.0,105.0,129.0,101.0,25.0,127.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,59.0,34.0,1409.0,0.378,0.376,0.387,0.418,0.836,0.48,0.301,0.205,83.0,77.0,109.0,83.0,110.0,88.0,101.0,76.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),,42.0,27.0,1002.0,0.386,0.388,0.371,0.41,0.845,0.49,0.386,0.131,84.0,80.0,105.0,83.0,111.0,91.0,128.0,59.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,10.0,0.0,179.0,0.447,0.458,0.435,0.553,1.0,0.569,0.064,0.489,97.0,88.0,121.0,105.0,129.0,101.0,25.0,127.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,7.0,7.0,228.0,0.275,0.235,0.353,0.333,0.5,0.341,0.078,0.333,61.0,48.0,100.0,66.0,66.0,63.0,28.0,117.0,
