"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2007-08,23,CHA,NBA,SF,38.0,2.0,322.0,0.408,11.3,1.0,0.264,0.12,0.192,0.424,0.0,0.408,0.636,0.333,0.25,0.358,0.686,0.04,4.0,0.0,0.0,
2008-09,24,GSW,NBA,SF,14.0,0.0,111.0,0.486,11.1,1.0,0.314,0.057,0.2,0.429,0.0,0.486,0.636,0.0,0.571,0.4,0.647,0.143,5.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,52.0,2.0,433.0,0.425,11.2,1.0,0.275,0.106,0.194,0.425,0.0,0.425,0.636,0.294,0.323,0.368,0.676,0.063,9.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,683.0,0.425,11.2,1.0,0.275,0.106,0.194,0.425,0.0,0.425,0.636,0.294,0.323,0.368,0.676,0.063,14.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,38.0,2.0,322.0,0.408,11.3,1.0,0.264,0.12,0.192,0.424,0.0,0.408,0.636,0.333,0.25,0.358,0.686,0.04,4.0,0.0,0.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,14.0,0.0,111.0,0.486,11.1,1.0,0.314,0.057,0.2,0.429,0.0,0.486,0.636,0.0,0.571,0.4,0.647,0.143,5.0,0.0,0.0,
