Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2021-22,23,DET,NBA,C,32.0,5.0,389.0,8.3,18.4,0.449,2.0,6.1,0.327,6.3,12.3,0.51,0.503,4.8,7.7,0.623,7.3,5.3,12.5,2.5,1.1,0.8,2.3,6.9,23.3,114.0,116.0,
2022-23,24,MIN,NBA,C,28.0,0.0,243.0,12.3,22.7,0.543,2.7,7.6,0.359,9.6,15.1,0.636,0.603,8.0,10.2,0.788,6.5,5.9,12.3,3.5,0.6,0.4,2.7,8.4,35.4,130.0,117.0,
2023-24,25,MIN,NBA,C,25.0,0.0,122.0,14.6,30.4,0.48,3.6,13.0,0.281,10.9,17.4,0.628,0.54,7.3,10.1,0.72,7.7,4.9,12.6,1.6,1.6,0.4,2.4,9.7,40.1,117.0,111.0,
2024-25,26,MIN,NBA,C,39.0,0.0,219.0,11.7,23.7,0.495,2.3,8.1,0.278,9.5,15.5,0.609,0.543,5.4,7.9,0.686,7.0,5.2,12.2,2.5,1.4,0.7,2.7,6.5,31.1,118.0,114.0,
2025-26,27,BOS,NBA,C,17.0,1.0,239.0,8.2,14.4,0.565,2.3,5.2,0.44,5.9,9.2,0.636,0.645,4.4,5.9,0.75,7.7,5.6,13.4,2.7,1.0,1.3,1.5,10.0,23.0,146.0,118.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,141.0,6.0,1212.0,10.3,20.7,0.5,2.4,7.3,0.331,7.9,13.4,0.592,0.559,5.7,8.1,0.706,7.2,5.4,12.6,2.7,1.1,0.7,2.3,8.0,28.8,123.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,92.0,0.0,584.0,12.6,24.6,0.51,2.7,8.9,0.308,9.8,15.7,0.624,0.566,6.9,9.3,0.741,6.9,5.4,12.3,2.7,1.1,0.5,2.7,8.0,34.8,123.0,115.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,32.0,5.0,389.0,8.3,18.4,0.449,2.0,6.1,0.327,6.3,12.3,0.51,0.503,4.8,7.7,0.623,7.3,5.3,12.5,2.5,1.1,0.8,2.3,6.9,23.3,114.0,116.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,17.0,1.0,239.0,8.2,14.4,0.565,2.3,5.2,0.44,5.9,9.2,0.636,0.645,4.4,5.9,0.75,7.7,5.6,13.4,2.7,1.0,1.3,1.5,10.0,23.0,146.0,118.0,
