Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-29,BOS,@,MIN,"L, 115-119",,5,1,1,1.0,1,1,1.0,0,0,,0,0,0,1,0,0,0,1,3,3.0,-13
2025-11-26,BOS,,DET,"W, 117-114",*,11,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-2
2025-11-21,BOS,,BRK,"L, 105-113",,17,2,5,0.4,2,2,1.0,1,2,0.5,3,1,4,1,0,0,1,2,7,5.2,-5
2025-11-18,BOS,@,BRK,"W, 113-99",,20,1,1,1.0,0,0,,3,4,0.75,2,3,5,0,1,0,1,4,5,5.0,14
2025-11-16,BOS,,LAC,"W, 121-118",,14,5,6,0.833,2,2,1.0,1,1,1.0,3,1,4,0,0,0,0,6,13,10.8,-14
