Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2004-05,22,IND,NBA,C,43,14,760,106,184,0.576,0,0,106,184,0.576,0.576,52,91,0.571,48,87,135,13,16,55,53,134,264,0,
2005-06,23,IND,NBA,C,67,17,1034,148,294,0.503,0,0,148,294,0.503,0.503,89,174,0.511,84,170,254,14,23,59,79,193,385,0,
2006-07,24,IND,NBA,C,24,2,190,30,58,0.517,0,0,30,58,0.517,0.517,11,22,0.5,9,33,42,6,5,12,26,47,71,0,
2007-08,25,IND,NBA,C,55,0,702,90,170,0.529,0,0,90,170,0.529,0.529,49,96,0.51,43,75,118,14,20,59,58,164,229,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,189,33,2686,374,706,0.53,0,0,374,706,0.53,0.53,201,383,0.525,184,365,549,47,64,185,216,538,949,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,14,1165,162,306,0.53,0,0,162,306,0.53,0.53,87,166,0.525,80,158,238,20,28,80,94,233,412,0,
