Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,23,MIA,NBA,PG,65,2,1260,7.4,18.8,.393,0.9,3.2,.276,6.5,15.6,.417,.417,2.8,3.6,.776,0.9,2.9,3.8,5.6,1.8,0.1,4.4,5.2,18.4,88,104,
2012-13,24,MIA,NBA,PG,80,4,1590,6.0,14.2,.421,1.2,3.3,.357,4.8,10.9,.440,.462,1.7,2.7,.650,0.6,3.7,4.3,5.5,1.9,0.2,3.5,5.2,14.8,93,107,
2013-14,25,MIA,NBA,PG,82,6,2014,5.4,13.1,.414,1.6,4.5,.345,3.8,8.5,.451,.474,1.4,1.8,.779,0.4,3.7,4.2,6.5,2.0,0.1,3.3,4.1,13.8,96,108,
2014-15,26,2TM,NBA,PG,75,25,1831,6.6,16.1,.412,1.6,5.1,.313,5.0,11.0,.458,.461,1.7,2.3,.716,0.4,4.2,4.6,7.3,1.6,0.4,2.8,3.6,16.5,99,109,
2014-15,26,MIA,NBA,PG,47,23,1148,5.4,14.1,.386,1.2,4.7,.265,4.2,9.4,.446,.430,1.5,2.1,.696,0.6,4.4,5.0,7.6,1.9,0.4,2.7,3.4,13.6,96,109,
2014-15,26,NOP,NBA,PG,28,2,683,8.6,19.4,.444,2.2,5.7,.378,6.5,13.7,.472,.500,2.0,2.7,.743,0.1,3.8,3.9,6.9,1.2,0.5,3.2,3.8,21.4,103,111,
2015-16,27,NOP,NBA,PG,45,23,1198,8.1,20.0,.405,1.4,4.2,.324,6.7,15.8,.427,.439,2.2,2.7,.800,0.4,5.8,6.3,6.9,1.5,0.2,3.1,4.2,19.7,94,111,
2016-17,28,OKC,NBA,PG,13,0,125,6.3,20.4,.308,1.2,5.1,.231,5.1,15.3,.333,.337,3.1,3.9,.800,0.0,4.3,4.3,5.5,3.1,0.0,2.7,7.1,16.9,84,107,
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,360,60,8018,6.5,16.1,.407,1.3,4.2,.324,5.2,11.9,.436,.449,1.9,2.5,.743,0.5,4.1,4.6,6.4,1.8,0.2,3.4,4.4,16.3,94,108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,274,35,6012,6.0,14.7,.405,1.3,3.9,.318,4.7,10.8,.437,.448,1.8,2.4,.728,0.6,3.7,4.3,6.2,1.9,0.2,3.5,4.5,15.0,93,107,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,73,25,1881,8.3,19.8,.418,1.6,4.7,.347,6.6,15.1,.441,.460,2.1,2.7,.780,0.3,5.1,5.4,6.9,1.4,0.3,3.1,4.1,20.3,97,111,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,13,0,125,6.3,20.4,.308,1.2,5.1,.231,5.1,15.3,.333,.337,3.1,3.9,.800,0.0,4.3,4.3,5.5,3.1,0.0,2.7,7.1,16.9,84,107,
