Season,Team,Lg,Salary
2017-18,Chicago Bulls,NBA,"$3,821,640"
2018-19,Chicago Bulls,NBA,"$4,536,120"
2019-20,Chicago Bulls,NBA,"$5,300,400"
2020-21,Chicago Bulls,NBA,"$6,731,508"
2021-22,Cleveland Cavaliers,NBA,"$15,690,909"
2022-23,Utah Jazz,NBA,"$16,475,454"
2023-24,Utah Jazz,NBA,"$17,259,999"
2024-25,Utah Jazz,NBA,"$42,176,400"
Career,(may be incomplete),,"$111,992,430"
