"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,22.0,MEM,NBA,44:14,7.0,13.0,4.0,7.0,4.0,8.0,8.0,10.0,2.0,5.0,5.0,8.0,6.0,3.0,5.0,6.0,21.0,17.8
2017-18,23.0,MEM,NBA,37:35,10.0,16.0,5.0,6.0,7.0,12.0,8.0,11.0,3.0,7.0,7.0,9.0,4.0,2.0,6.0,6.0,28.0,20.2
2018-19,24.0,TOT,NBA,18:43,3.0,7.0,1.0,6.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,6.0,10.0,11.2
2018-19,24.0,MEM,NBA,4:31,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6
2018-19,24.0,CLE,NBA,18:43,3.0,6.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,6.0,10.0,11.2
2018-19,24.0,NOP,NBA,14:02,2.0,7.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,6.0,4.1
Career,,,,44:14,10.0,16.0,5.0,7.0,7.0,12.0,8.0,11.0,3.0,7.0,7.0,9.0,6.0,3.0,6.0,6.0,28.0,20.2
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MEM,NBA,44:14,10.0,16.0,5.0,7.0,7.0,12.0,8.0,11.0,3.0,7.0,7.0,9.0,6.0,3.0,6.0,6.0,28.0,20.2
1 Season,,CLE,NBA,18:43,3.0,6.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,6.0,10.0,11.2
1 Season,,NOP,NBA,14:02,2.0,7.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,6.0,4.1
