Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,26,MIL,NBA,C,6.0,0.0,141.0,24.3,0.615,0.0,0.588,13.5,24.8,18.8,13.3,3.0,2.0,14.6,25.4,0.3,0.3,0.7,0.229,3.1,2.3,5.4,0.3,
2017-18,27,BOS,NBA,C,11.0,0.0,105.0,15.9,0.556,0.0,0.579,14.9,23.5,19.1,8.4,1.0,1.7,22.7,27.1,0.0,0.1,0.1,0.047,-1.9,-1.8,-3.7,0.0,
2018-19,28,PHI,NBA,C,10.0,1.0,90.0,16.9,0.455,0.1,0.225,17.8,19.5,18.7,6.9,2.7,3.0,8.3,22.6,0.1,0.1,0.2,0.112,0.4,-0.8,-0.4,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,MIN,NBA,C,2.0,0.0,7.0,21.5,0.4,0.0,0.0,16.8,15.1,15.9,30.3,13.4,0.0,16.7,36.7,0.0,0.0,0.0,-0.033,-2.4,5.9,3.5,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,1.0,343.0,19.7,0.547,0.03,0.455,15.1,22.8,18.8,10.4,2.5,2.2,15.7,25.4,0.3,0.6,1.0,0.137,0.7,0.3,1.0,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,970.0,19.7,0.547,0.03,0.455,15.1,22.8,18.8,10.4,2.5,2.2,15.7,25.4,0.9,1.8,2.8,0.137,0.7,0.3,1.0,0.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,105.0,15.9,0.556,0.0,0.579,14.9,23.5,19.1,8.4,1.0,1.7,22.7,27.1,0.0,0.1,0.1,0.047,-1.9,-1.8,-3.7,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10.0,1.0,90.0,16.9,0.455,0.1,0.225,17.8,19.5,18.7,6.9,2.7,3.0,8.3,22.6,0.1,0.1,0.2,0.112,0.4,-0.8,-0.4,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,0.0,141.0,24.3,0.615,0.0,0.588,13.5,24.8,18.8,13.3,3.0,2.0,14.6,25.4,0.3,0.3,0.7,0.229,3.1,2.3,5.4,0.3,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,2.0,0.0,7.0,21.5,0.4,0.0,0.0,16.8,15.1,15.9,30.3,13.4,0.0,16.7,36.7,0.0,0.0,0.0,-0.033,-2.4,5.9,3.5,0.0,
