Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,22,DET,NBA,SF,15.0,3.0,382.0,49.0,115.0,0.426,14.0,48.0,0.292,35.0,67.0,0.522,0.487,29.0,38.0,0.763,11.0,46.0,57.0,23.0,8.0,13.0,16.0,20.0,141.0,0.0,
2003-04,23,DET,NBA,SF,23.0,23.0,795.0,87.0,212.0,0.41,13.0,49.0,0.265,74.0,163.0,0.454,0.441,41.0,55.0,0.745,41.0,96.0,137.0,53.0,25.0,31.0,19.0,61.0,228.0,0.0,
2004-05,24,DET,NBA,SF,25.0,25.0,1023.0,133.0,307.0,0.433,22.0,60.0,0.367,111.0,247.0,0.449,0.469,48.0,60.0,0.8,56.0,102.0,158.0,83.0,26.0,9.0,37.0,50.0,336.0,0.0,
2005-06,25,DET,NBA,SF,18.0,18.0,745.0,106.0,231.0,0.459,21.0,46.0,0.457,85.0,185.0,0.459,0.504,63.0,76.0,0.829,43.0,59.0,102.0,54.0,12.0,15.0,31.0,23.0,296.0,0.0,
2006-07,26,DET,NBA,SF,16.0,16.0,665.0,83.0,200.0,0.415,18.0,44.0,0.409,65.0,156.0,0.417,0.46,41.0,54.0,0.759,27.0,76.0,103.0,60.0,15.0,5.0,30.0,30.0,225.0,0.0,
2007-08,27,DET,NBA,SF,17.0,17.0,671.0,100.0,208.0,0.481,8.0,25.0,0.32,92.0,183.0,0.503,0.5,27.0,34.0,0.794,32.0,62.0,94.0,55.0,14.0,8.0,32.0,30.0,235.0,0.0,
2008-09,28,DET,NBA,SF,4.0,4.0,129.0,7.0,27.0,0.259,1.0,5.0,0.2,6.0,22.0,0.273,0.278,0.0,0.0,,1.0,13.0,14.0,5.0,1.0,0.0,5.0,4.0,15.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,MEM,NBA,SF,15.0,15.0,454.0,43.0,121.0,0.355,5.0,19.0,0.263,38.0,102.0,0.373,0.376,14.0,23.0,0.609,12.0,45.0,57.0,29.0,7.0,5.0,10.0,18.0,105.0,0.0,
2013-14,33,MEM,NBA,SF,7.0,6.0,113.0,10.0,26.0,0.385,1.0,4.0,0.25,9.0,22.0,0.409,0.404,0.0,0.0,,4.0,6.0,10.0,6.0,1.0,0.0,1.0,8.0,21.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,140.0,127.0,4977.0,618.0,1447.0,0.427,103.0,300.0,0.343,515.0,1147.0,0.449,0.463,263.0,340.0,0.774,227.0,505.0,732.0,368.0,109.0,86.0,181.0,244.0,1602.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,74.0,2915.0,362.0,848.0,0.427,60.0,176.0,0.343,302.0,672.0,0.449,0.463,154.0,199.0,0.774,133.0,296.0,429.0,216.0,64.0,50.0,106.0,143.0,938.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (7 Yrs),DET (7 Yrs),DET (7 Yrs),DET (7 Yrs),,118.0,106.0,4410.0,565.0,1300.0,0.435,97.0,277.0,0.35,468.0,1023.0,0.457,0.472,249.0,317.0,0.785,211.0,454.0,665.0,333.0,101.0,81.0,170.0,218.0,1476.0,0.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,22.0,21.0,567.0,53.0,147.0,0.361,6.0,23.0,0.261,47.0,124.0,0.379,0.381,14.0,23.0,0.609,16.0,51.0,67.0,35.0,8.0,5.0,11.0,26.0,126.0,0.0,
