Season,Team,Lg,Salary
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$1,515,480"
2007-08,Chicago Bulls,NBA,"$1,629,120"
2008-09,Sacramento Kings,NBA,"$1,742,760"
Career,(may be incomplete),,"$4,887,360"
