Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,21,MEM,NBA,PG,5.0,5.0,203.0,55.0,113.0,0.487,10.0,31.0,0.323,45.0,82.0,0.549,0.531,31.0,40.0,0.775,7.0,17.0,24.0,41.0,2.0,0.0,17.0,9.0,151.0,0.0,
2021-22,22,MEM,NBA,PG,9.0,9.0,338.0,81.0,184.0,0.44,17.0,50.0,0.34,64.0,134.0,0.478,0.486,65.0,87.0,0.747,13.0,59.0,72.0,88.0,18.0,4.0,32.0,22.0,244.0,1.0,
2022-23,23,MEM,NBA,PG,5.0,5.0,187.0,45.0,106.0,0.425,13.0,31.0,0.419,32.0,75.0,0.427,0.486,20.0,26.0,0.769,8.0,26.0,34.0,35.0,9.0,1.0,17.0,12.0,123.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,MEM,NBA,PG,3.0,3.0,82.0,22.0,53.0,0.415,4.0,16.0,0.25,18.0,37.0,0.486,0.453,7.0,11.0,0.636,1.0,5.0,6.0,15.0,2.0,2.0,6.0,3.0,55.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,22.0,22.0,810.0,203.0,456.0,0.445,44.0,128.0,0.344,159.0,328.0,0.485,0.493,123.0,164.0,0.75,29.0,107.0,136.0,179.0,31.0,7.0,72.0,46.0,573.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,3019.0,757.0,1700.0,0.445,164.0,477.0,0.344,593.0,1223.0,0.485,0.493,458.0,611.0,0.75,108.0,399.0,507.0,667.0,116.0,26.0,268.0,171.0,2136.0,4.0,
