"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,22.0,UTA,NBA,45:04,13.0,23.0,4.0,7.0,11.0,18.0,7.0,9.0,2.0,9.0,9.0,14.0,5.0,1.0,7.0,5.0,34.0,29.9
2007-08,23.0,UTA,NBA,45:42,9.0,21.0,6.0,9.0,7.0,13.0,8.0,8.0,5.0,5.0,9.0,14.0,2.0,2.0,5.0,5.0,29.0,31.3
2008-09,24.0,UTA,NBA,45:42,12.0,23.0,6.0,11.0,6.0,12.0,9.0,12.0,2.0,5.0,5.0,17.0,4.0,2.0,7.0,4.0,35.0,28.4
2009-10,25.0,UTA,NBA,44:40,10.0,20.0,5.0,8.0,7.0,12.0,16.0,18.0,2.0,4.0,4.0,14.0,3.0,2.0,7.0,6.0,34.0,28.7
2012-13,28.0,BRK,NBA,57:54,11.0,25.0,5.0,11.0,7.0,14.0,9.0,10.0,1.0,6.0,6.0,11.0,3.0,2.0,7.0,4.0,32.0,21.0
2013-14,29.0,BRK,NBA,39:40,8.0,20.0,4.0,10.0,6.0,14.0,7.0,10.0,2.0,6.0,7.0,11.0,4.0,1.0,5.0,5.0,24.0,19.1
2014-15,30.0,BRK,NBA,45:48,13.0,25.0,7.0,11.0,6.0,14.0,2.0,3.0,2.0,9.0,10.0,8.0,3.0,0.0,4.0,5.0,35.0,28.1
2015-16,31.0,DAL,NBA,26:09,5.0,9.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,4.0,13.0,8.7
2016-17,32.0,CLE,NBA,22:23,5.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,4.0,6.0,2.0,1.0,3.0,4.0,14.0,12.5
Career,,,,57:54,13.0,25.0,7.0,11.0,11.0,18.0,16.0,18.0,5.0,9.0,10.0,17.0,5.0,2.0,7.0,6.0,35.0,31.3
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,UTA,NBA,45:42,13.0,23.0,6.0,11.0,11.0,18.0,16.0,18.0,5.0,9.0,9.0,17.0,5.0,2.0,7.0,6.0,35.0,31.3
3 Seasons,,BRK,NBA,57:54,13.0,25.0,7.0,11.0,7.0,14.0,9.0,10.0,2.0,9.0,10.0,11.0,4.0,2.0,7.0,5.0,35.0,28.1
1 Season,,CLE,NBA,22:23,5.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,4.0,6.0,2.0,1.0,3.0,4.0,14.0,12.5
1 Season,,DAL,NBA,26:09,5.0,9.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,4.0,13.0,8.7
