Season,Team,Lg,Salary
2012-13,Memphis Grizzlies,NBA,"$1,110,120"
2013-14,Memphis Grizzlies,NBA,"$1,160,040"
2014-15,Philadelphia 76ers,NBA,"$1,210,080"
2015-16,Philadelphia 76ers,NBA,"$2,179,354"
2015-16,New York Knicks,NBA,"$167,406"
2016-17,Memphis Grizzlies,NBA,"$25,000"
Career,(may be incomplete),,"$5,852,000"
