"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2019-20,20,MIN,NBA,SG,63,35,1506,.404,.471,.299,.462,.462,.467,.206,.388,88,90,83,87,60,83,79,101,-75.8,-120.8,
2020-21,21,MIN,NBA,SG,34,7,499,.411,.487,.245,.449,.604,.476,.286,.315,88,92,67,84,78,83,116,81,-29.7,-36.3,
2021-22,22,MEM,NBA,SG,37,0,338,.378,.443,.255,.422,.471,.433,.252,.348,82,83,72,79,61,77,101,87,-29.6,-39.8,
2022-23,23,ATL,NBA,SF,10,1,137,.395,.516,.083,.407,.692,.452,.302,.279,83,94,23,75,89,78,113,72,-11.9,-12.6,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,144,43,2480,.401,.473,.276,.451,.509,.463,.232,.364,86,90,77,85,66,82,91,94,-147.0,-209.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,97,42,2005,.406,.475,.288,.459,.503,.469,.224,.372,88,90,80,87,65,83,87,96,-105.5,-157.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,37,0,338,.378,.443,.255,.422,.471,.433,.252,.348,82,83,72,79,61,77,101,87,-29.6,-39.8,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,10,1,137,.395,.516,.083,.407,.692,.452,.302,.279,83,94,23,75,89,78,113,72,-11.9,-12.6,
