Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,23,CHA,NBA,SF,38.0,2.0,322.0,8.3,20.3,0.408,0.0,0.0,8.3,20.3,0.408,0.408,2.9,4.5,0.643,3.4,6.7,10.1,2.1,1.1,2.4,2.8,7.5,19.5,90.0,109.0,
2008-09,24,GSW,NBA,SF,14.0,0.0,111.0,7.5,15.4,0.486,0.0,0.0,7.5,15.4,0.486,0.486,3.5,7.5,0.471,4.4,10.6,15.0,0.4,0.9,1.3,2.2,5.3,18.5,101.0,112.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,52.0,2.0,433.0,8.1,19.0,0.425,0.0,0.0,8.1,19.0,0.425,0.425,3.1,5.3,0.578,3.7,7.7,11.4,1.7,1.1,2.1,2.6,6.9,19.2,93.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,38.0,2.0,322.0,8.3,20.3,0.408,0.0,0.0,8.3,20.3,0.408,0.408,2.9,4.5,0.643,3.4,6.7,10.1,2.1,1.1,2.4,2.8,7.5,19.5,90.0,109.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,14.0,0.0,111.0,7.5,15.4,0.486,0.0,0.0,7.5,15.4,0.486,0.486,3.5,7.5,0.471,4.4,10.6,15.0,0.4,0.9,1.3,2.2,5.3,18.5,101.0,112.0,
