"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2007-08,23,CHA,NBA,SF,38.0,2.0,322.0,0.408,0.408,0.408,0.643,0.437,0.224,0.0,89.0,84.0,82.0,85.0,81.0,73.0,0.0,-22.4,-28.4,
2008-09,24,GSW,NBA,SF,14.0,0.0,111.0,0.486,0.486,0.486,0.471,0.494,0.486,0.0,106.0,100.0,97.0,61.0,91.0,159.0,0.0,-1.0,-4.3,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,52.0,2.0,433.0,0.425,0.425,0.425,0.578,0.451,0.281,0.0,93.0,88.0,85.0,76.0,83.0,92.0,0.0,-23.4,-32.7,
,,,,,,,,,,,,,,,,,,,,,,,,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,38.0,2.0,322.0,0.408,0.408,0.408,0.643,0.437,0.224,0.0,89.0,84.0,82.0,85.0,81.0,73.0,0.0,-22.4,-28.4,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,14.0,0.0,111.0,0.486,0.486,0.486,0.471,0.494,0.486,0.0,106.0,100.0,97.0,61.0,91.0,159.0,0.0,-1.0,-4.3,
