"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2007-08,24,LAC,NBA,PF,79,31,2158,0,0,35,65,0,-10.1,-3.9,27,38,91,18,131,14,210,31,52,ROY-4
2008-09,25,LAC,NBA,SF,71,67,2654,0,1,80,19,0,-11.7,-5.1,37,38,114,26,144,15,241,33,70,
2009-10,26,2TM,NBA,SF,75,46,2079,0,1,87,13,0,-8.1,-1.9,31,23,92,27,89,14,209,22,46,
2009-10,26,LAC,NBA,SF,51,30,1405,0,1,85,14,0,-7.0,0.1,21,11,65,17,58,8,143,18,33,
2009-10,26,WAS,NBA,SF,24,16,674,0,0,91,9,0,-10.5,-6.0,10,12,27,10,31,6,66,4,13,
2010-11,27,2TM,NBA,PF,71,23,1383,0,2,87,11,0,-5.0,2.2,17,18,71,15,66,7,145,18,24,
2010-11,27,WAS,NBA,SF,49,23,1069,0,2,95,2,0,-7.3,1.1,12,16,49,8,50,4,117,13,18,
2010-11,27,GSW,NBA,PF,22,0,314,0,2,60,38,0,2.5,5.7,5,2,22,7,16,3,28,5,6,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,296,167,8274,0,1,71,28,0,-9.3,-2.8,112,117,368,86,430,50,805,104,192,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,46,2292,0,1,71,28,0,-9.3,-2.8,31,32,102,24,119,14,223,29,53,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,201,128,6217,0,1,65,34,0,-10.1,-3.5,85,87,270,61,333,37,594,82,155,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,73,39,1743,0,1,94,5,0,-8.5,-1.6,22,28,76,18,81,10,183,17,31,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,22,0,314,0,2,60,38,0,2.5,5.7,5,2,22,7,16,3,28,5,6,
