Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-30,TOR,@,NYK,"L, 94-116",*,32,7,17,0.412,4,7,0.571,0,0,,2,3,5,4,1,2,3,4,18,11.8,-6
2025-11-29,TOR,@,CHO,"L, 111-118 (OT)",*,39,11,16,0.688,1,2,0.5,7,8,0.875,3,9,12,5,2,1,3,3,30,29.6,-6
2025-11-26,TOR,,IND,"W, 97-95",*,36,5,12,0.417,0,1,0.0,14,14,1.0,5,5,10,4,0,1,4,3,24,20.9,1
2025-11-24,TOR,,CLE,"W, 110-99",*,38,8,13,0.615,0,2,0.0,2,2,1.0,2,9,11,6,1,0,4,2,18,16.6,14
2025-11-23,TOR,,BRK,"W, 119-109",*,34,6,13,0.462,0,0,,5,6,0.833,3,4,7,4,2,4,0,3,17,19.6,2
