Highlight,Unnamed: 1,In Stathead
"Career high, Points",35.0,View full stats from top 20 games
"Career high, Rebounds",17.0,View full stats from top 20 games
"Career high, Assists",14.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",34.1,View full stats from top 20 games
Triple-Doubles,6.0,View all
