"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2000-01,22,SAC,NBA,WC1,PHO,W (3-1),4,14.0,1.8,3.5,1.5,0.0,0.3,1,15,.067,1,3,.333,0,12,.000,.100,4,4,1.000,1,13,14,6,0,1,3,7,7,
2000-01,22,SAC,NBA,WCS,LAL,L (0-4),4,21.3,13.3,3.5,1.3,0.8,0.0,19,31,.613,7,11,.636,12,20,.600,.726,8,8,1.000,6,8,14,5,3,0,3,11,53,
2001-02,23,SAC,NBA,WC1,UTA,W (3-1),4,12.8,3.3,2.3,0.3,0.5,0.3,5,20,.250,1,8,.125,4,12,.333,.275,2,6,.333,1,8,9,1,2,1,5,7,13,
2001-02,23,SAC,NBA,WCS,DAL,W (4-1),5,30.6,10.0,7.0,1.6,0.4,0.2,20,47,.426,5,12,.417,15,35,.429,.479,5,7,.714,8,27,35,8,2,1,6,16,50,
2001-02,23,SAC,NBA,WCF,LAL,L (3-4),7,34.3,10.7,5.6,2.0,0.3,1.0,30,70,.429,6,14,.429,24,56,.429,.471,9,18,.500,8,31,39,14,2,7,12,26,75,
2002-03,24,SAC,NBA,WC1,UTA,W (4-1),3,6.0,2.3,0.3,0.7,0.7,0.0,2,6,.333,1,4,.250,1,2,.500,.417,2,4,.500,0,1,1,2,2,0,0,2,7,
2002-03,24,SAC,NBA,WCS,DAL,L (3-4),7,22.1,6.6,4.0,1.7,1.4,0.7,16,44,.364,3,10,.300,13,34,.382,.398,11,14,.786,5,23,28,12,10,5,5,17,46,
2003-04,25,SAS,NBA,WC1,MEM,W (4-0),4,33.0,10.0,5.8,2.0,1.3,0.3,13,31,.419,6,14,.429,7,17,.412,.516,8,12,.667,2,21,23,8,5,1,9,9,40,
2003-04,25,SAS,NBA,WCS,LAL,L (2-4),6,23.2,6.2,3.7,1.2,0.7,0.0,13,50,.260,8,28,.286,5,22,.227,.340,3,6,.500,3,19,22,7,4,0,7,11,37,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,28,ORL,NBA,EC1,DET,L (0-4),4,39.0,13.8,3.3,3.5,1.3,1.0,25,50,.500,3,9,.333,22,41,.537,.530,2,4,.500,2,11,13,14,5,4,10,14,55,
2007-08,29,ORL,NBA,EC1,TOR,W (4-1),5,40.0,17.8,7.8,5.4,0.8,0.4,28,67,.418,2,18,.111,26,49,.531,.433,31,34,.912,10,29,39,27,4,2,17,11,89,
2007-08,29,ORL,NBA,ECS,DET,L (1-4),5,40.0,17.2,5.0,5.6,0.8,0.0,35,74,.473,8,17,.471,27,57,.474,.527,8,12,.667,4,21,25,28,4,0,21,24,86,
2008-09,30,ORL,NBA,EC1,PHI,W (4-2),6,37.2,11.8,4.7,3.3,1.0,0.2,23,63,.365,5,15,.333,18,48,.375,.405,20,23,.870,3,25,28,20,6,1,18,20,71,
2008-09,30,ORL,NBA,ECS,BOS,W (4-3),7,36.9,16.3,2.9,5.3,0.6,0.1,41,89,.461,11,29,.379,30,60,.500,.522,21,26,.808,1,19,20,37,4,1,16,20,114,
2008-09,30,ORL,NBA,ECF,CLE,W (4-2),6,41.0,17.2,6.3,6.7,0.7,0.0,32,82,.390,9,23,.391,23,59,.390,.445,30,35,.857,4,34,38,40,4,0,17,21,103,
2008-09,30,ORL,NBA,FIN,LAL,L (1-4),5,41.2,18.0,4.6,3.8,0.8,0.4,30,61,.492,7,16,.438,23,45,.511,.549,23,31,.742,1,22,23,19,4,2,13,19,90,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,32,ORL,NBA,EC1,ATL,L (2-4),6,34.8,9.2,3.2,3.7,1.3,0.2,20,68,.294,7,30,.233,13,38,.342,.346,8,14,.571,1,18,19,22,8,1,7,18,55,
2011-12,33,ORL,NBA,EC1,IND,L (1-4),5,32.4,8.4,2.8,2.4,1.0,0.8,15,41,.366,5,12,.417,10,29,.345,.427,7,11,.636,4,10,14,12,5,4,9,18,42,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,35,LAC,NBA,WC1,GSW,W (4-3),5,8.2,3.2,1.0,0.2,0.6,0.0,6,13,.462,4,10,.400,2,3,.667,.615,0,0,,0,5,5,1,3,0,0,3,16,
2014-15,36,LAC,NBA,WC1,SAS,W (4-3),6,4.0,0.3,0.7,0.0,0.2,0.0,1,5,.200,0,3,.000,1,2,.500,.200,0,0,,1,3,4,0,1,0,0,2,2,
2014-15,36,LAC,NBA,WCS,HOU,L (3-4),5,6.0,1.6,0.6,0.8,0.6,0.2,3,12,.250,2,10,.200,1,2,.500,.333,0,0,,0,3,3,4,3,1,2,8,8,
,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,
,,,,,,W/L,G,MP,PTS,TRB,AST,STL,BLK,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
11 Yrs (21 Series),11 Yrs (21 Series),11 Yrs (21 Series),11 Yrs (21 Series),11 Yrs (21 Series),11 Yrs (21 Series),11-10,109,27.4,9.7,3.8,2.6,0.7,0.3,378,939,.403,101,296,.341,277,643,.431,.456,202,269,.751,65,351,416,287,81,32,180,284,1059,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),WC1 (6 Series),6-0,26,12.4,3.3,2.2,0.7,0.5,0.1,28,90,.311,13,42,.310,15,48,.313,.383,16,26,.615,5,51,56,18,13,3,17,30,85,
EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),2-3,26,36.5,12.0,4.3,3.7,1.1,0.5,111,289,.384,22,84,.262,89,205,.434,.422,68,86,.791,20,93,113,95,28,12,61,81,312,
WCS (5 Series),WCS (5 Series),WCS (5 Series),WCS (5 Series),WCS (5 Series),WCS (5 Series),1-4,27,20.8,7.2,3.8,1.3,0.8,0.3,71,184,.386,25,71,.352,46,113,.407,.454,27,35,.771,22,80,102,36,22,7,23,63,194,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),1-1,12,38.2,16.7,3.8,5.4,0.7,0.1,76,163,.466,19,46,.413,57,117,.487,.525,29,38,.763,5,40,45,65,8,1,37,44,200,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,7,34.3,10.7,5.6,2.0,0.3,1.0,30,70,.429,6,14,.429,24,56,.429,.471,9,18,.500,8,31,39,14,2,7,12,26,75,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,6,41.0,17.2,6.3,6.7,0.7,0.0,32,82,.390,9,23,.391,23,59,.390,.445,30,35,.857,4,34,38,40,4,0,17,21,103,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,5,41.2,18.0,4.6,3.8,0.8,0.4,30,61,.492,7,16,.438,23,45,.511,.549,23,31,.742,1,22,23,19,4,2,13,19,90,
