Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2015-16,23,POR,NBA,SG,6.0,0.0,8.0,3.0,5.0,0.6,2.0,3.0,0.667,1.0,2.0,0.5,0.8,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,
2016-17,24,POR,NBA,SG,3.0,0.0,24.0,2.0,9.0,0.222,0.0,6.0,0.0,2.0,3.0,0.667,0.222,3.0,3.0,1.0,1.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,
2017-18,25,POR,NBA,SG,4.0,0.0,59.0,6.0,15.0,0.4,2.0,10.0,0.2,4.0,5.0,0.8,0.467,2.0,2.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,9.0,16.0,0.0,
2018-19,26,MIL,NBA,SG,15.0,0.0,324.0,37.0,77.0,0.481,15.0,42.0,0.357,22.0,35.0,0.629,0.578,4.0,8.0,0.5,10.0,83.0,93.0,21.0,6.0,13.0,9.0,14.0,93.0,0.0,
2019-20,27,MIL,NBA,SG,10.0,0.0,171.0,15.0,35.0,0.429,8.0,23.0,0.348,7.0,12.0,0.583,0.543,2.0,2.0,1.0,5.0,34.0,39.0,11.0,2.0,2.0,5.0,12.0,40.0,0.0,
2020-21,28,MIL,NBA,SG,23.0,1.0,546.0,55.0,119.0,0.462,37.0,95.0,0.389,18.0,24.0,0.75,0.618,11.0,13.0,0.846,29.0,72.0,101.0,20.0,10.0,6.0,12.0,38.0,158.0,0.0,
2021-22,29,MIL,NBA,SF,12.0,0.0,318.0,42.0,88.0,0.477,25.0,64.0,0.391,17.0,24.0,0.708,0.619,5.0,5.0,1.0,3.0,48.0,51.0,11.0,5.0,4.0,7.0,14.0,114.0,0.0,
2022-23,30,MIL,NBA,SF,4.0,0.0,88.0,17.0,30.0,0.567,11.0,23.0,0.478,6.0,7.0,0.857,0.75,3.0,4.0,0.75,4.0,16.0,20.0,7.0,4.0,1.0,2.0,10.0,48.0,0.0,
2023-24,31,MIL,NBA,SF,6.0,0.0,124.0,11.0,25.0,0.44,3.0,11.0,0.273,8.0,14.0,0.571,0.5,2.0,2.0,1.0,3.0,20.0,23.0,13.0,6.0,1.0,3.0,6.0,27.0,0.0,
2024-25,32,MIL,NBA,SG,3.0,0.0,14.0,2.0,8.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,0.313,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,86.0,1.0,1676.0,190.0,411.0,0.462,104.0,281.0,0.37,86.0,130.0,0.662,0.589,33.0,41.0,0.805,57.0,284.0,341.0,94.0,34.0,28.0,40.0,104.0,517.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,1.0,1598.0,181.0,392.0,0.462,99.0,268.0,0.37,82.0,124.0,0.662,0.589,31.0,39.0,0.805,54.0,271.0,325.0,90.0,32.0,27.0,38.0,99.0,493.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (7 Yrs),MIL (7 Yrs),MIL (7 Yrs),MIL (7 Yrs),,73.0,1.0,1585.0,179.0,382.0,0.469,100.0,262.0,0.382,79.0,120.0,0.658,0.599,28.0,36.0,0.778,54.0,275.0,329.0,84.0,33.0,27.0,39.0,95.0,486.0,0.0,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,13.0,0.0,91.0,11.0,29.0,0.379,4.0,19.0,0.211,7.0,10.0,0.7,0.448,5.0,5.0,1.0,3.0,9.0,12.0,10.0,1.0,1.0,1.0,9.0,31.0,0.0,
