"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2010-11,30,IND,NBA,SG,5.0,0.0,72.0,0.0,13.0,80.0,7.0,0.0,13.1,30.5,0.0,1.0,2.0,0.0,3.0,1.0,17.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,MIL,NBA,SF,4.0,0.0,91.0,0.0,0.0,47.0,53.0,0.0,-21.4,-9.2,2.0,1.0,2.0,0.0,4.0,1.0,16.0,1.0,2.0,
2013-14,33,CHI,NBA,SF,5.0,5.0,163.0,0.0,0.0,100.0,0.0,0.0,-10.2,-15.0,4.0,1.0,2.0,0.0,4.0,0.0,27.0,2.0,1.0,
2014-15,34,CHI,NBA,SF,12.0,12.0,389.0,0.0,0.0,91.0,9.0,0.0,8.7,17.2,9.0,3.0,16.0,2.0,5.0,2.0,73.0,3.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,36,ATL,NBA,SF,6.0,0.0,53.0,0.0,0.0,95.0,6.0,0.0,0.8,2.0,4.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,32.0,17.0,768.0,0.0,1.0,87.0,12.0,0.0,1.0,7.4,19.0,7.0,25.0,2.0,18.0,4.0,138.0,6.0,8.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,44.0,1968.0,0.0,1.0,87.0,12.0,0.0,1.0,7.4,49.0,18.0,64.0,5.0,46.0,10.0,354.0,15.0,21.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,17.0,17.0,552.0,0.0,0.0,94.0,6.0,0.0,3.1,7.7,13.0,4.0,18.0,2.0,9.0,2.0,100.0,5.0,6.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,6.0,0.0,53.0,0.0,0.0,95.0,6.0,0.0,0.8,2.0,4.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,5.0,0.0,72.0,0.0,13.0,80.0,7.0,0.0,13.1,30.5,0.0,1.0,2.0,0.0,3.0,1.0,17.0,0.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,4.0,0.0,91.0,0.0,0.0,47.0,53.0,0.0,-21.4,-9.2,2.0,1.0,2.0,0.0,4.0,1.0,16.0,1.0,2.0,
