"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,19.0,PHO,NBA,35:13,5.0,11.0,2.0,7.0,4.0,7.0,2.0,3.0,3.0,11.0,13.0,3.0,3.0,2.0,3.0,5.0,11.0,13.0
2017-18,20.0,PHO,NBA,41:21,9.0,15.0,6.0,8.0,6.0,10.0,5.0,6.0,4.0,12.0,14.0,8.0,2.0,4.0,5.0,6.0,23.0,22.5
2018-19,21.0,PHO,NBA,37:41,7.0,17.0,3.0,6.0,6.0,13.0,4.0,8.0,4.0,9.0,11.0,6.0,3.0,7.0,3.0,6.0,19.0,16.0
2019-20,22.0,TOT,NBA,30:46,8.0,12.0,3.0,6.0,6.0,9.0,5.0,5.0,6.0,7.0,10.0,4.0,2.0,3.0,3.0,6.0,23.0,18.2
2019-20,22.0,MIL,NBA,21:14,5.0,7.0,2.0,4.0,3.0,3.0,1.0,2.0,0.0,7.0,7.0,2.0,0.0,1.0,3.0,4.0,12.0,8.5
2019-20,22.0,GSW,NBA,30:46,8.0,12.0,3.0,6.0,6.0,9.0,5.0,5.0,6.0,7.0,10.0,4.0,2.0,3.0,3.0,6.0,23.0,18.2
Career,,,,41:21,9.0,17.0,6.0,8.0,6.0,13.0,5.0,8.0,6.0,12.0,14.0,8.0,3.0,7.0,5.0,6.0,23.0,22.5
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,PHO,NBA,41:21,9.0,17.0,6.0,8.0,6.0,13.0,5.0,8.0,4.0,12.0,14.0,8.0,3.0,7.0,5.0,6.0,23.0,22.5
1 Season,,GSW,NBA,30:46,8.0,12.0,3.0,6.0,6.0,9.0,5.0,5.0,6.0,7.0,10.0,4.0,2.0,3.0,3.0,6.0,23.0,18.2
1 Season,,MIL,NBA,21:14,5.0,7.0,2.0,4.0,3.0,3.0,1.0,2.0,0.0,7.0,7.0,2.0,0.0,1.0,3.0,4.0,12.0,8.5
