"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,21.0,OKC,NBA,24:36,4.0,9.0,2.0,4.0,3.0,6.0,5.0,6.0,3.0,3.0,5.0,8.0,3.0,1.0,5.0,3.0,11.0,10.0
2012-13,22.0,OKC,NBA,36:25,8.0,18.0,3.0,6.0,8.0,12.0,7.0,7.0,2.0,7.0,7.0,7.0,3.0,2.0,4.0,5.0,23.0,18.5
2013-14,23.0,OKC,NBA,42:03,12.0,19.0,3.0,8.0,10.0,16.0,10.0,10.0,3.0,11.0,12.0,11.0,6.0,1.0,8.0,5.0,27.0,26.5
2014-15,24.0,TOT,NBA,44:20,12.0,26.0,4.0,8.0,10.0,23.0,10.0,12.0,5.0,10.0,11.0,20.0,4.0,1.0,8.0,6.0,31.0,27.6
2014-15,24.0,OKC,NBA,44:20,12.0,26.0,4.0,8.0,10.0,23.0,10.0,10.0,5.0,10.0,11.0,14.0,4.0,1.0,7.0,5.0,29.0,27.2
2014-15,24.0,DET,NBA,42:31,12.0,24.0,3.0,5.0,9.0,19.0,8.0,12.0,4.0,9.0,11.0,20.0,3.0,1.0,8.0,6.0,31.0,27.6
2015-16,25.0,DET,NBA,49:30,15.0,27.0,4.0,9.0,12.0,25.0,14.0,16.0,5.0,7.0,11.0,16.0,3.0,1.0,6.0,5.0,40.0,33.7
2016-17,26.0,DET,NBA,46:50,13.0,26.0,4.0,8.0,11.0,20.0,8.0,10.0,4.0,7.0,7.0,12.0,2.0,1.0,6.0,6.0,31.0,22.6
2017-18,27.0,DET,NBA,35:05,12.0,22.0,3.0,7.0,10.0,21.0,11.0,13.0,3.0,5.0,7.0,13.0,5.0,1.0,6.0,5.0,29.0,19.6
2018-19,28.0,DET,NBA,40:06,12.0,23.0,6.0,15.0,9.0,16.0,12.0,14.0,4.0,7.0,7.0,9.0,2.0,2.0,8.0,6.0,32.0,29.3
2019-20,29.0,TOT,NBA,35:56,11.0,24.0,5.0,9.0,8.0,15.0,5.0,7.0,2.0,8.0,8.0,11.0,2.0,2.0,4.0,5.0,28.0,20.1
2019-20,29.0,DET,NBA,35:56,11.0,24.0,5.0,9.0,8.0,15.0,5.0,7.0,2.0,5.0,7.0,11.0,2.0,1.0,4.0,4.0,28.0,20.1
2019-20,29.0,LAC,NBA,34:34,6.0,14.0,3.0,6.0,4.0,9.0,4.0,4.0,2.0,8.0,8.0,7.0,2.0,2.0,4.0,5.0,17.0,16.1
2020-21,30.0,LAC,NBA,39:17,12.0,24.0,6.0,12.0,9.0,18.0,7.0,7.0,2.0,8.0,8.0,8.0,4.0,1.0,4.0,4.0,29.0,25.3
2021-22,31.0,LAC,NBA,42:11,14.0,30.0,7.0,17.0,10.0,22.0,13.0,14.0,4.0,9.0,10.0,14.0,4.0,2.0,6.0,5.0,36.0,27.1
2022-23,32.0,TOT,NBA,41:05,10.0,23.0,4.0,9.0,7.0,16.0,6.0,6.0,3.0,5.0,7.0,12.0,3.0,1.0,5.0,5.0,27.0,20.5
2022-23,32.0,LAC,NBA,41:05,10.0,23.0,4.0,8.0,7.0,16.0,6.0,6.0,3.0,5.0,7.0,12.0,3.0,1.0,5.0,5.0,27.0,20.5
2022-23,32.0,DEN,NBA,34:23,7.0,15.0,3.0,9.0,5.0,10.0,4.0,4.0,1.0,4.0,4.0,8.0,2.0,1.0,3.0,3.0,20.0,16.2
2023-24,33.0,DEN,NBA,40:00,15.0,19.0,5.0,8.0,12.0,15.0,8.0,11.0,3.0,5.0,7.0,13.0,4.0,1.0,6.0,6.0,35.0,36.7
2024-25,34.0,PHI,NBA,27:00,5.0,10.0,3.0,7.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,13.0,13.7
Career,,,,49:30,15.0,30.0,7.0,17.0,12.0,25.0,14.0,16.0,5.0,11.0,12.0,20.0,6.0,2.0,8.0,6.0,40.0,36.7
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,DET,NBA,49:30,15.0,27.0,6.0,15.0,12.0,25.0,14.0,16.0,5.0,9.0,11.0,20.0,5.0,2.0,8.0,6.0,40.0,33.7
4 Seasons,,OKC,NBA,44:20,12.0,26.0,4.0,8.0,10.0,23.0,10.0,10.0,5.0,11.0,12.0,14.0,6.0,2.0,8.0,5.0,29.0,27.2
4 Seasons,,LAC,NBA,42:11,14.0,30.0,7.0,17.0,10.0,22.0,13.0,14.0,4.0,9.0,10.0,14.0,4.0,2.0,6.0,5.0,36.0,27.1
2 Seasons,,DEN,NBA,40:00,15.0,19.0,5.0,9.0,12.0,15.0,8.0,11.0,3.0,5.0,7.0,13.0,4.0,1.0,6.0,6.0,35.0,36.7
1 Season,,PHI,NBA,27:00,5.0,10.0,3.0,7.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,13.0,13.7
