"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2019-20,23,LAC,NBA,SF,41.0,6.0,362.0,0.468,0.508,0.35,0.513,0.667,0.545,0.342,0.253,102.0,97.0,98.0,97.0,86.0,96.0,131.0,66.0,-2.6,-3.6,
2020-21,24,LAC,NBA,SG,67.0,10.0,1263.0,0.509,0.541,0.418,0.563,0.83,0.603,0.269,0.26,109.0,102.0,114.0,105.0,107.0,105.0,109.0,66.0,17.5,24.5,
2021-22,25,LAC,NBA,SF,81.0,33.0,2317.0,0.484,0.535,0.365,0.539,0.78,0.572,0.238,0.301,105.0,101.0,103.0,101.0,101.0,101.0,96.0,75.0,10.3,9.2,
2022-23,26,LAC,NBA,SG,81.0,36.0,1872.0,0.519,0.598,0.389,0.593,0.78,0.619,0.225,0.378,109.0,109.0,108.0,109.0,100.0,106.0,85.0,98.0,49.6,43.5,
2023-24,27,LAC,NBA,SG,75.0,71.0,1873.0,0.515,0.633,0.348,0.587,0.832,0.615,0.193,0.414,109.0,116.0,95.0,107.0,106.0,106.0,79.0,105.0,40.1,37.6,
2024-25,28,2TM,NBA,SG,67.0,13.0,1414.0,0.496,0.58,0.368,0.569,0.691,0.584,0.165,0.395,106.0,106.0,102.0,105.0,89.0,101.0,68.0,94.0,21.4,6.6,
2024-25,28,LAC,NBA,SG,37.0,12.0,732.0,0.446,0.508,0.347,0.513,0.719,0.533,0.164,0.385,95.0,93.0,96.0,94.0,92.0,93.0,68.0,91.0,-11.8,-17.9,
2024-25,28,ATL,NBA,SG,30.0,1.0,682.0,0.541,0.646,0.386,0.619,0.667,0.629,0.165,0.404,116.0,119.0,107.0,114.0,85.0,109.0,68.0,96.0,33.2,24.5,
2025-26,29,BRK,NBA,SG,14.0,14.0,380.0,0.467,0.54,0.357,0.538,0.826,0.573,0.219,0.4,100.0,99.0,100.0,99.0,105.0,98.0,77.0,96.0,-1.0,-2.1,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,426.0,183.0,9481.0,0.501,0.57,0.371,0.566,0.783,0.594,0.222,0.349,107.0,106.0,103.0,105.0,100.0,103.0,88.0,87.0,135.3,115.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),,382.0,168.0,8419.0,0.498,0.565,0.371,0.562,0.789,0.592,0.227,0.341,107.0,105.0,103.0,104.0,101.0,103.0,90.0,86.0,103.1,93.3,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,30.0,1.0,682.0,0.541,0.646,0.386,0.619,0.667,0.629,0.165,0.404,116.0,119.0,107.0,114.0,85.0,109.0,68.0,96.0,33.2,24.5,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,14.0,14.0,380.0,0.467,0.54,0.357,0.538,0.826,0.573,0.219,0.4,100.0,99.0,100.0,99.0,105.0,98.0,77.0,96.0,-1.0,-2.1,
