"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2018-19,22,BRK,NBA,PG,5.0,5.0,148.0,0.359,14.9,0.641,0.146,0.175,0.262,0.058,0.359,0.379,0.467,0.333,0.333,0.5,0.324,0.16,0.417,0.01,1.0,0.0,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,25,MIN,NBA,PG,6.0,6.0,196.0,0.333,16.3,0.569,0.125,0.167,0.167,0.111,0.431,0.293,0.556,0.25,0.25,0.125,0.387,0.25,0.583,0.028,2.0,0.032,0.0,0.0,0.0,
2022-23,26,LAL,NBA,PG,16.0,15.0,473.0,0.426,17.6,0.554,0.056,0.169,0.21,0.118,0.446,0.519,0.455,0.636,0.512,0.391,0.31,0.286,0.889,0.0,0.0,0.149,0.231,0.0,0.0,
2023-24,27,LAL,NBA,PG,5.0,5.0,185.0,0.384,18.6,0.397,0.137,0.11,0.096,0.055,0.603,0.483,0.8,0.375,0.143,0.5,0.318,0.5,0.714,0.0,0.0,0.114,0.4,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,32.0,31.0,1002.0,0.388,16.9,0.551,0.102,0.16,0.196,0.093,0.449,0.439,0.556,0.465,0.391,0.366,0.327,0.28,0.708,0.007,3.0,0.095,0.263,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,79.0,2568.0,0.388,16.9,0.551,0.102,0.16,0.196,0.093,0.449,0.439,0.556,0.465,0.391,0.366,0.327,0.28,0.708,0.007,8.0,0.095,0.263,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,21.0,20.0,658.0,0.414,18.1,0.511,0.078,0.153,0.179,0.101,0.489,0.511,0.619,0.585,0.458,0.407,0.313,0.329,0.829,0.0,0.0,0.137,0.278,0.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,6.0,6.0,196.0,0.333,16.3,0.569,0.125,0.167,0.167,0.111,0.431,0.293,0.556,0.25,0.25,0.125,0.387,0.25,0.583,0.028,2.0,0.032,0.0,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,5.0,5.0,148.0,0.359,14.9,0.641,0.146,0.175,0.262,0.058,0.359,0.379,0.467,0.333,0.333,0.5,0.324,0.16,0.417,0.01,1.0,0.0,,0.0,0.0,
