Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,24,CLE,NBA,PG,2,0,4,36.0,36.0,1.0,9.0,9.0,1.0,27.0,27.0,1.0,1.125,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,81.0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,4,36.0,36.0,1.0,9.0,9.0,1.0,27.0,27.0,1.0,1.125,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,81.0,
