Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-28,PHI,@,BRK,"W, 115-103",,12,2,3,0.667,0,1,0.0,0,0,,1,1,2,1,0,1,0,5,4,3.1,-3
2025-11-25,PHI,,ORL,"L, 103-144",,21,4,7,0.571,1,2,0.5,0,0,,1,4,5,1,0,0,2,2,9,5.5,-12
2025-11-23,PHI,,MIA,"L, 117-127",,4,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-2
2025-11-20,PHI,@,MIL,"W, 123-114 (OT)",,11,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,0,2,1.9,0
2025-11-19,PHI,,TOR,"L, 112-121",,23,4,6,0.667,1,1,1.0,0,0,,5,4,9,2,0,1,1,2,9,11.4,-3
