"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2004-05,23,SEA,NBA,PG,11.0,11.0,378.0,0.393,14.5,0.841,0.047,0.252,0.262,0.28,0.159,0.422,0.6,0.407,0.393,0.433,0.235,0.289,1.0,0.0,0.0,0.529,0.333,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,28,MIL,NBA,PG,7.0,0.0,121.0,0.467,17.0,0.689,0.111,0.089,0.067,0.422,0.311,0.516,0.6,0.25,1.0,0.474,0.357,0.188,0.6,0.0,0.0,0.071,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,32,CHA,NBA,PG,4.0,0.0,36.0,0.308,18.4,0.538,0.077,0.077,0.154,0.231,0.462,0.286,0.0,0.0,1.0,0.0,0.333,0.5,0.5,0.0,0.0,0.5,0.333,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,11.0,535.0,0.406,16.7,0.776,0.067,0.194,0.2,0.315,0.224,0.438,0.545,0.375,0.485,0.423,0.297,0.268,0.727,0.0,0.0,0.351,0.385,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,41.0,1994.0,0.406,16.7,0.776,0.067,0.194,0.2,0.315,0.224,0.438,0.545,0.375,0.485,0.423,0.297,0.268,0.727,0.0,0.0,0.351,0.385,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),,11.0,11.0,378.0,0.393,14.5,0.841,0.047,0.252,0.262,0.28,0.159,0.422,0.6,0.407,0.393,0.433,0.235,0.289,1.0,0.0,0.0,0.529,0.333,0.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,0.0,121.0,0.467,17.0,0.689,0.111,0.089,0.067,0.422,0.311,0.516,0.6,0.25,1.0,0.474,0.357,0.188,0.6,0.0,0.0,0.071,1.0,0.0,0.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,0.0,36.0,0.308,18.4,0.538,0.077,0.077,0.154,0.231,0.462,0.286,0.0,0.0,1.0,0.0,0.333,0.5,0.5,0.0,0.0,0.5,0.333,0.0,0.0,
