"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2004-05,24,SEA,NBA,WC1,SAC,W (4-1),5.0,30.8,8.4,3.2,5.0,1.2,1.0,15.0,46.0,0.326,2.0,10.0,0.2,13.0,36.0,0.361,0.348,10.0,10.0,1.0,3.0,13.0,16.0,25.0,6.0,5.0,7.0,11.0,42.0,
2004-05,24,SEA,NBA,WCS,SAS,L (2-4),6.0,37.0,10.8,3.3,3.7,1.2,0.5,27.0,61.0,0.443,2.0,7.0,0.286,25.0,54.0,0.463,0.459,9.0,10.0,0.9,7.0,13.0,20.0,22.0,7.0,3.0,11.0,12.0,65.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,MIL,NBA,EC1,ATL,L (3-4),7.0,17.3,8.1,1.9,1.9,0.6,0.1,21.0,45.0,0.467,5.0,14.0,0.357,16.0,31.0,0.516,0.522,10.0,12.0,0.833,4.0,9.0,13.0,13.0,4.0,1.0,10.0,13.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,33,CHA,NBA,EC1,MIA,L (0-4),4.0,9.0,2.5,1.0,3.0,0.0,0.3,4.0,13.0,0.308,2.0,6.0,0.333,2.0,7.0,0.286,0.385,0.0,0.0,,0.0,4.0,4.0,12.0,0.0,1.0,4.0,1.0,10.0,
3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),1-3,22.0,24.2,7.9,2.4,3.3,0.8,0.5,67.0,165.0,0.406,11.0,37.0,0.297,56.0,128.0,0.438,0.439,29.0,32.0,0.906,14.0,39.0,53.0,72.0,17.0,10.0,32.0,37.0,174.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,5.0,30.8,8.4,3.2,5.0,1.2,1.0,15.0,46.0,0.326,2.0,10.0,0.2,13.0,36.0,0.361,0.348,10.0,10.0,1.0,3.0,13.0,16.0,25.0,6.0,5.0,7.0,11.0,42.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),0-2,11.0,14.3,6.1,1.5,2.3,0.4,0.2,25.0,58.0,0.431,7.0,20.0,0.35,18.0,38.0,0.474,0.491,10.0,12.0,0.833,4.0,13.0,17.0,25.0,4.0,2.0,14.0,14.0,67.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,6.0,37.0,10.8,3.3,3.7,1.2,0.5,27.0,61.0,0.443,2.0,7.0,0.286,25.0,54.0,0.463,0.459,9.0,10.0,0.9,7.0,13.0,20.0,22.0,7.0,3.0,11.0,12.0,65.0,
