"('Thru 3 Years', 'Player')","('Thru 3 Years', 'Sim')","('Win Shares (Best to Worst)', '1')","('Win Shares (Best to Worst)', '2')","('Win Shares (Best to Worst)', '3')"
K.J. McDaniels,,0.6,0.5,0.2
Negele Knight,89.7,0.6,0.5,0.1
Vit Krejci,87.2,0.6,0.6,0.1
Brad Davis,86.9,0.6,0.6,0.3
Tracy Moore,82.7,0.6,0.5,0.1
Darrin Hancock,81.4,0.5,0.4,0.2
Shabazz Napier,80.2,0.6,0.5,0.1
Jared Butler,77.8,0.6,0.4,0.1
Dalano Banton,76.5,0.5,0.4,0.4
Frank Mason III,76.3,0.5,0.4,0.3
Mario West,75.9,0.5,0.4,0.3
