Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2015-16,22,HOU,NBA,SF,4,0,34,4,13,0.308,1,3,0.333,3,10,0.3,0.346,0,0,1,6,7,1,0,3,0,3,9,0,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,34,4,13,0.308,1,3,0.333,3,10,0.3,0.346,0,0,1,6,7,1,0,3,0,3,9,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,697,82,267,0.308,21,62,0.333,62,205,0.3,0.346,0,0,21,123,144,21,0,62,0,62,185,0,
