Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2000-01,21,SAC,NBA,SF,74.0,7.0,1245.0,4.0,9.7,0.412,0.8,2.5,0.326,3.2,7.2,0.442,0.454,2.5,3.2,0.777,1.4,4.7,6.1,2.0,1.5,0.7,1.6,4.0,11.3,
2001-02,22,SAC,NBA,SF,80.0,10.0,1970.0,5.3,12.6,0.422,1.2,3.1,0.368,4.1,9.4,0.44,0.468,3.1,4.2,0.726,1.2,5.5,6.6,3.0,1.0,0.6,1.5,3.4,14.8,6MOY-7
2002-03,23,SAC,NBA,SF,67.0,11.0,1175.0,5.1,12.0,0.422,0.9,2.4,0.372,4.2,9.6,0.435,0.459,2.7,3.4,0.8,1.1,4.7,5.8,2.7,0.8,0.4,1.5,3.8,13.7,
2003-04,24,SAS,NBA,SF,80.0,44.0,2073.0,4.5,11.2,0.406,1.8,4.2,0.419,2.8,7.0,0.399,0.484,2.0,2.8,0.708,0.9,5.3,6.2,2.7,1.4,0.6,1.6,2.9,12.8,
2004-05,25,ORL,NBA,SF,67.0,11.0,1757.0,6.7,16.0,0.419,1.9,5.0,0.38,4.8,11.0,0.438,0.479,3.9,4.6,0.836,1.3,3.5,4.8,3.1,0.8,0.4,2.4,2.9,19.2,6MOY-14
2005-06,26,ORL,NBA,SF,78.0,59.0,2615.0,5.5,12.1,0.454,1.6,3.9,0.403,3.9,8.2,0.478,0.519,3.5,4.1,0.861,1.0,3.6,4.6,3.0,1.0,0.3,1.8,3.2,16.0,
2006-07,27,ORL,NBA,SF,73.0,73.0,2268.0,5.5,13.1,0.419,1.7,4.5,0.388,3.7,8.6,0.435,0.485,2.7,3.5,0.781,0.9,3.7,4.7,3.7,1.1,0.3,2.3,3.5,15.4,
2007-08,28,ORL,NBA,SF,82.0,82.0,3026.0,6.6,14.5,0.456,2.0,4.9,0.4,4.6,9.6,0.485,0.524,3.9,4.7,0.829,1.0,4.6,5.6,4.9,0.9,0.3,2.9,2.9,19.1,MIP-1
2008-09,29,ORL,NBA,SF,77.0,77.0,2815.0,5.4,13.1,0.413,1.7,4.8,0.356,3.7,8.3,0.445,0.478,4.0,5.0,0.807,0.6,4.7,5.2,4.8,0.8,0.2,2.6,2.8,16.5,DPOY-16
2009-10,30,TOR,NBA,SF,74.0,69.0,2272.0,4.4,10.7,0.409,1.7,4.6,0.374,2.7,6.1,0.436,0.49,2.8,3.6,0.774,0.7,4.8,5.4,4.8,0.9,0.5,2.0,3.5,13.2,
