Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,20,OKC,NBA,SG,10,0,198,2.9,7.5,0.39,1.6,5.1,0.321,1.3,2.4,0.538,0.5,0.2,0.4,0.5,1.3,1.1,2.4,1.8,1.6,0.4,0.7,2.5,7.6,
2024-25,21,OKC,NBA,SG,23,3,516,3.6,8.3,0.429,1.4,4.3,0.323,2.2,4.0,0.544,0.513,0.4,0.6,0.667,1.6,2.7,4.3,3.3,2.2,0.7,1.1,3.6,8.9,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,33,3,714,3.4,8.1,0.419,1.5,4.5,0.322,1.9,3.5,0.543,0.509,0.4,0.6,0.636,1.5,2.2,3.7,2.9,2.1,0.6,1.0,3.3,8.6,
