Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,22,LAC,NBA,PG,11.0,0.0,17.2,3.4,5.7,0.587,0.3,0.6,0.429,3.1,5.1,0.607,0.611,0.9,1.5,0.625,1.1,1.3,2.4,2.1,1.2,0.4,1.4,2.1,7.9,
2012-13,23,LAC,NBA,PG,6.0,0.0,16.2,2.5,5.0,0.5,0.2,1.5,0.111,2.3,3.5,0.667,0.517,1.3,2.0,0.667,0.3,2.2,2.5,3.0,0.3,0.5,0.8,1.7,6.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,28,MIL,NBA,PG,7.0,7.0,32.1,5.3,12.0,0.44,1.0,3.1,0.318,4.3,8.9,0.484,0.482,2.0,2.9,0.7,0.4,3.1,3.6,3.7,1.0,0.9,2.1,2.7,13.6,
2018-19,29,MIL,NBA,PG,15.0,15.0,28.2,5.1,12.3,0.411,1.1,4.8,0.236,3.9,7.5,0.522,0.457,2.4,3.4,0.706,1.3,2.4,3.7,4.3,1.1,0.4,2.1,1.9,13.7,
2019-20,30,MIL,NBA,PG,9.0,9.0,29.7,4.2,10.9,0.388,0.9,3.6,0.25,3.3,7.3,0.455,0.429,2.3,2.9,0.808,0.6,4.0,4.6,5.9,1.2,0.7,2.6,2.2,11.7,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,48.0,31.0,25.0,4.2,9.6,0.441,0.8,3.0,0.254,3.5,6.6,0.525,0.48,1.9,2.6,0.712,0.9,2.5,3.4,3.8,1.0,0.5,1.9,2.1,11.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,31.0,31.0,29.5,4.9,11.8,0.411,1.0,4.1,0.254,3.8,7.8,0.494,0.455,2.3,3.1,0.732,0.9,3.0,3.9,4.6,1.1,0.6,2.3,2.2,13.1,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,17.0,0.0,16.8,3.1,5.5,0.559,0.2,0.9,0.25,2.8,4.5,0.623,0.581,1.1,1.6,0.643,0.8,1.6,2.4,2.4,0.9,0.4,1.2,1.9,7.4,
