"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2003-04,25,MIL,NBA,C,1.0,0.0,9.0,0.5,6.3,1.0,0.5,0.25,0.0,0.25,0.0,0.5,1.0,0.0,,0.0,1.0,0.25,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,27,MIL,NBA,C,4.0,0.0,16.0,0.889,3.4,1.0,0.667,0.111,0.222,0.0,0.0,0.889,0.833,1.0,1.0,,0.75,0.222,2.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,MIL,NBA,C,7.0,0.0,76.0,0.529,5.7,1.0,0.529,0.176,0.118,0.176,0.0,0.529,0.667,0.0,0.0,1.0,0.778,0.118,2.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,101.0,0.633,5.1,1.0,0.567,0.167,0.133,0.133,0.0,0.633,0.765,0.2,0.5,0.75,0.789,0.167,5.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,690.0,0.633,5.1,1.0,0.567,0.167,0.133,0.133,0.0,0.633,0.765,0.2,0.5,0.75,0.789,0.167,34.0,0.0,0.0,
