Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23.0,IND,NBA,PF,1,0,19:00,0,1,0.0,0,0,,2,4,0.5,3,6,0,0,0,1,0,2
2020-21,24.0,IND,NBA,PF,1,0,18:00,1,2,0.5,0,0,,0,0,,1,1,1,0,0,0,0,2
2022-23,26.0,SAC,NBA,C,1,0,11:47,3,4,0.75,0,0,,0,0,,0,4,1,0,0,2,0,6
Career,,,NBA,,3,0,49,4,7,0.571,0,0,,2,4,0.5,4,11,2,0,0,3,0,10
