"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2016-17,20,OKC,NBA,PF,81.0,66.0,1632.0,0.399,0.438,0.321,0.452,0.657,0.469,0.139,0.331,87.0,87.0,90.0,88.0,85.0,85.0,51.0,105.0,-59.2,-84.9,
2017-18,21,IND,NBA,C,74.0,19.0,1810.0,0.514,0.524,0.351,0.524,0.75,0.567,0.339,0.056,112.0,103.0,97.0,101.0,98.0,102.0,135.0,17.0,4.0,16.1,
2018-19,22,IND,NBA,C,74.0,5.0,1838.0,0.59,0.592,0.529,0.596,0.715,0.63,0.416,0.024,128.0,114.0,149.0,114.0,93.0,113.0,161.0,7.0,101.1,116.2,6MOY-2
2019-20,23,IND,NBA,PF,62.0,62.0,2159.0,0.54,0.565,0.254,0.55,0.723,0.586,0.349,0.079,117.0,108.0,71.0,104.0,94.0,104.0,134.0,21.0,36.1,42.1,AS
2020-21,24,IND,NBA,PF,62.0,62.0,2231.0,0.535,0.582,0.321,0.564,0.732,0.601,0.363,0.179,115.0,110.0,88.0,105.0,94.0,105.0,147.0,46.0,47.4,61.2,AS
2021-22,25,2TM,NBA,PF,62.0,61.0,2136.0,0.573,0.623,0.312,0.598,0.741,0.637,0.429,0.162,124.0,117.0,88.0,113.0,96.0,113.0,173.0,40.0,103.0,130.6,
2021-22,25,IND,NBA,PF,47.0,46.0,1632.0,0.58,0.639,0.324,0.61,0.74,0.649,0.452,0.189,126.0,120.0,92.0,115.0,96.0,115.0,182.0,47.0,89.8,113.1,
2021-22,25,SAC,NBA,PF,15.0,15.0,504.0,0.554,0.584,0.235,0.564,0.743,0.603,0.366,0.084,120.0,110.0,67.0,106.0,96.0,107.0,148.0,21.0,13.2,17.5,
2022-23,26,SAC,NBA,C,79.0,79.0,2736.0,0.615,0.639,0.373,0.632,0.742,0.668,0.467,0.088,129.0,117.0,104.0,116.0,95.0,115.0,175.0,23.0,162.1,195.5,"MVP-7,AS,NBA3"
2023-24,27,SAC,NBA,C,82.0,82.0,2928.0,0.594,0.613,0.379,0.609,0.704,0.637,0.389,0.081,125.0,112.0,104.0,111.0,90.0,110.0,159.0,21.0,133.6,142.3,"MVP-8,DPOY-10,NBA3"
2024-25,28,SAC,NBA,C,70.0,70.0,2429.0,0.59,0.627,0.417,0.627,0.754,0.655,0.324,0.175,126.0,115.0,116.0,115.0,97.0,114.0,133.0,41.0,149.1,161.4,
2025-26,29,SAC,NBA,C,11.0,11.0,365.0,0.51,0.56,0.2,0.524,0.725,0.564,0.352,0.138,109.0,102.0,56.0,97.0,92.0,97.0,123.0,33.0,-5.3,-5.9,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,657.0,517.0,20264.0,0.559,0.589,0.344,0.58,0.729,0.615,0.369,0.123,120.0,111.0,95.0,108.0,94.0,108.0,145.0,33.0,671.9,774.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (5 Yrs),IND (5 Yrs),IND (5 Yrs),IND (5 Yrs),,319.0,194.0,9670.0,0.55,0.577,0.322,0.567,0.731,0.605,0.379,0.106,119.0,110.0,89.0,107.0,95.0,107.0,150.0,28.0,278.4,348.7,
SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),SAC (5 Yrs),,257.0,257.0,8962.0,0.593,0.62,0.377,0.614,0.732,0.646,0.39,0.112,126.0,114.0,104.0,113.0,94.0,112.0,154.0,28.0,452.7,510.8,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,81.0,66.0,1632.0,0.399,0.438,0.321,0.452,0.657,0.469,0.139,0.331,87.0,87.0,90.0,88.0,85.0,85.0,51.0,105.0,-59.2,-84.9,
