Season,Team,Lg,Salary
2009-10,Memphis Grizzlies,NBA,"$199,185"
2009-10,Boston Celtics,NBA,"$193,802"
2010-11,Washington Wizards,NBA,"$192,791"
2014-15,Los Angeles Clippers,NBA,"$55,774"
Career,(may be incomplete),,"$641,552"
