Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2020-21,21,PHI,NBA,PF,3.0,0.0,11.0,24.5,0.5,0.0,0.0,31.0,48.2,39.9,0.0,0.0,7.4,0.0,15.7,0.0,0.0,0.1,0.256,2.7,-1.9,0.8,0.0,
2021-22,22,PHI,NBA,C,12.0,0.0,140.0,17.7,0.563,0.083,0.194,20.2,20.1,20.1,11.6,3.3,4.0,18.7,16.1,0.2,0.3,0.5,0.161,-0.8,2.9,2.0,0.1,
2022-23,23,PHI,NBA,C,11.0,2.0,157.0,20.3,0.621,0.0,0.184,19.5,25.1,22.3,7.2,2.0,2.8,12.7,13.9,0.4,0.2,0.6,0.196,1.4,0.2,1.7,0.1,
2023-24,24,PHI,NBA,C,6.0,0.0,43.0,13.2,0.455,0.0,0.222,24.5,17.7,21.0,7.0,1.2,5.9,23.3,13.8,0.0,0.0,0.1,0.067,-3.3,-1.1,-4.3,0.0,
2024-25,25,DET,NBA,C,5.0,0.0,53.0,14.8,0.658,0.0,0.75,15.7,16.7,16.2,2.8,4.7,4.7,32.0,12.7,0.0,0.1,0.1,0.12,-2.2,4.3,2.0,0.1,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,37.0,2.0,404.0,18.0,0.583,0.032,0.232,20.1,22.1,21.1,7.9,2.7,3.9,18.0,14.5,0.7,0.7,1.4,0.162,-0.3,1.5,1.2,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,895.0,18.0,0.583,0.032,0.232,20.1,22.1,21.1,7.9,2.7,3.9,18.0,14.5,1.5,1.5,3.0,0.162,-0.3,1.5,1.2,0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),,32.0,2.0,351.0,18.5,0.574,0.034,0.184,20.8,22.9,21.8,8.7,2.4,3.8,16.1,14.8,0.7,0.6,1.2,0.168,0.0,1.1,1.0,0.3,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,5.0,0.0,53.0,14.8,0.658,0.0,0.75,15.7,16.7,16.2,2.8,4.7,4.7,32.0,12.7,0.0,0.1,0.1,0.12,-2.2,4.3,2.0,0.1,
