"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2001-02,20,BOS,NBA,SF,2,0,3,0,0,100,0,0,-35.0,-38.1,0,0,0,0,0,0,0,0,
2002-03,21,BOS,NBA,SF,3,0,11,0,49,27,23,0,1.0,1.5,0,0,0,0,1,0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,5,0,14,0,39,43,18,0,-6.8,-7.0,0,0,0,0,1,0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,230,0,39,43,18,0,-6.8,-7.0,0,0,0,0,16,0,0,0,
