"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2015-16,27,OKC,NBA,WC1,DAL,W (4-1),2.0,9.5,3.0,1.5,0.0,0.0,0.0,2.0,4.0,0.5,2.0,2.0,1.0,0.0,2.0,0.0,0.75,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,
2015-16,27,OKC,NBA,WCS,SAS,W (4-2),1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
2015-16,28,OKC,NBA,WCF,GSW,L (3-4),3.0,6.7,0.7,1.0,0.0,0.3,0.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,
2016-17,28,OKC,NBA,WC1,HOU,L (1-4),1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2-2,7.0,8.7,1.1,1.1,0.0,0.1,0.0,3.0,10.0,0.3,2.0,4.0,0.5,1.0,6.0,0.167,0.4,0.0,2.0,0.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,6.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,3.0,9.7,2.0,1.3,0.0,0.0,0.0,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,0.0,0.6,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,3.0,6.7,0.7,1.0,0.0,0.3,0.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,
