"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2010-11,19,MEM,NBA,SG,38.0,16.0,527.0,0.406,13.5,0.894,0.256,0.138,0.069,0.431,0.106,0.441,0.61,0.409,0.364,0.362,0.118,0.619,1.0,0.038,4.0,0.235,0.0,0.0,0.0,
2011-12,20,NOH,NBA,SG,45.0,0.0,759.0,0.395,11.8,0.925,0.254,0.189,0.114,0.368,0.075,0.393,0.638,0.256,0.154,0.369,0.412,0.627,1.0,0.026,6.0,0.529,0.556,0.0,0.0,
2012-13,21,NOH,NBA,SF,50.0,2.0,625.0,0.41,10.8,0.932,0.36,0.155,0.075,0.342,0.068,0.413,0.552,0.24,0.333,0.364,0.364,0.565,1.0,0.043,7.0,0.727,0.5,1.0,0.0,
2013-14,22,LAL,NBA,SF,43.0,5.0,908.0,0.417,12.3,0.765,0.322,0.183,0.052,0.209,0.235,0.439,0.55,0.333,0.222,0.417,0.346,0.44,0.929,0.058,16.0,0.21,0.471,1.0,0.0,
2014-15,23,LAL,NBA,SF,9.0,0.0,86.0,0.231,9.5,1.0,0.385,0.077,0.231,0.308,0.0,0.231,0.2,0.0,0.333,0.25,,0.667,,0.0,0.0,,,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,185.0,23.0,2905.0,0.406,11.6,0.861,0.301,0.17,0.077,0.313,0.139,0.419,0.571,0.305,0.243,0.377,0.325,0.547,0.951,0.043,33.0,0.302,0.447,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,10.0,1288.0,0.406,11.6,0.861,0.301,0.17,0.077,0.313,0.139,0.419,0.571,0.305,0.243,0.377,0.325,0.547,0.951,0.043,15.0,0.302,0.447,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,95.0,2.0,1384.0,0.401,11.3,0.928,0.298,0.175,0.098,0.357,0.072,0.402,0.595,0.25,0.211,0.367,0.393,0.6,1.0,0.033,13.0,0.607,0.529,1.0,0.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,52.0,5.0,994.0,0.411,10.9,0.774,0.324,0.179,0.059,0.212,0.226,0.43,0.534,0.328,0.238,0.408,0.346,0.445,0.929,0.056,16.0,0.21,0.471,1.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,38.0,16.0,527.0,0.406,13.5,0.894,0.256,0.138,0.069,0.431,0.106,0.441,0.61,0.409,0.364,0.362,0.118,0.619,1.0,0.038,4.0,0.235,0.0,0.0,0.0,
