"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2006-07,22,NJN,NBA,SG,61,8,495,.556,5.2,.993,.681,.059,.074,.178,.007,.560,.652,.000,.300,.500,.000,.747,.111,15,.000,0,0,
2007-08,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2008-09,24,TOR,NBA,SG,12,0,52,.308,7.9,1.000,.462,.154,.154,.231,.000,.308,.333,.000,.000,.667,,.500,.077,1,,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,73,8,547,.534,6.5,.993,.662,.068,.081,.182,.007,.537,.633,.000,.250,.519,.000,.734,.108,16,.000,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,9,614,.534,6.5,.993,.662,.068,.081,.182,.007,.537,.633,.000,.250,.519,.000,.734,.108,18,.000,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,61,8,495,.556,5.2,.993,.681,.059,.074,.178,.007,.560,.652,.000,.300,.500,.000,.747,.111,15,.000,0,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,12,0,52,.308,7.9,1.000,.462,.154,.154,.231,.000,.308,.333,.000,.000,.667,,.500,.077,1,,0,0,
