Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,21,PHI,NBA,PF,76,1,1107,141,310,.455,4,14,.286,137,296,.463,.461,54,82,.659,77,153,230,20,22,50,48,142,340,0,
2008-09,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2009-10,23,PHI,NBA,PF,56,2,658,75,174,.431,10,29,.345,65,145,.448,.460,29,42,.690,54,81,135,33,21,28,35,110,189,0,
2010-11,24,NOH,NBA,C,77,6,1102,136,307,.443,0,2,.000,136,305,.446,.443,59,70,.843,89,152,241,36,26,32,53,150,331,0,
2011-12,25,NOH,NBA,PF,40,29,947,181,348,.520,1,9,.111,180,339,.531,.522,33,47,.702,72,124,196,34,21,41,40,102,396,0,
2012-13,26,NOH,NBA,C,51,0,876,167,341,.490,0,4,.000,167,337,.496,.490,86,102,.843,64,122,186,34,15,45,55,123,420,0,
2013-14,27,NOP,NBA,PF,31,27,830,131,282,.465,0,0,,131,282,.465,.465,39,50,.780,51,130,181,29,11,29,28,100,301,0,
2014-15,28,NYK,NBA,C,82,31,1785,257,592,.434,15,42,.357,242,550,.440,.447,127,153,.830,98,226,324,140,32,44,104,205,656,0,
2015-16,29,ORL,NBA,C,76,2,1181,244,503,.485,4,16,.250,240,487,.493,.489,54,67,.806,53,166,219,62,33,65,57,163,546,0,
2016-17,30,WAS,NBA,C,74,3,1068,174,329,.529,37,78,.474,137,251,.546,.585,35,51,.686,64,194,258,37,21,54,58,168,420,0,
2017-18,31,WAS,NBA,C,33,2,285,45,115,.391,4,32,.125,41,83,.494,.409,19,21,.905,18,35,53,14,3,13,16,44,113,0,
2018-19,32,3TM,NBA,PF,20,1,190,21,59,.356,9,26,.346,12,33,.364,.432,14,16,.875,16,36,52,14,3,7,13,30,65,0,
2018-19,32,WAS,NBA,C,12,1,130,15,37,.405,4,10,.400,11,27,.407,.459,10,12,.833,11,26,37,12,1,5,7,21,44,0,
2018-19,32,MIL,NBA,PF,6,0,40,4,13,.308,3,9,.333,1,4,.250,.423,2,2,1.000,3,8,11,1,2,2,5,6,13,0,
2018-19,32,NOP,NBA,C,2,0,20,2,9,.222,2,7,.286,0,2,.000,.333,2,2,1.000,2,2,4,1,0,0,1,3,8,0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,616,104,10029,1572,3360,.468,84,252,.333,1488,3108,.479,.480,549,701,.783,656,1419,2075,453,208,408,507,1337,3777,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,14,1335,209,447,.468,11,34,.333,198,414,.479,.480,73,93,.783,87,189,276,60,28,54,67,178,503,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (5 Yrs),NOP (5 Yrs),NOP (5 Yrs),NOP (5 Yrs),,201,62,3775,617,1287,.479,3,22,.136,614,1265,.485,.481,219,271,.808,278,530,808,134,73,147,177,478,1456,0,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,119,6,1483,234,481,.486,45,120,.375,189,361,.524,.533,64,84,.762,93,255,348,63,25,72,81,233,577,0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,132,3,1765,216,484,.446,14,43,.326,202,441,.458,.461,83,124,.669,131,234,365,53,43,78,83,252,529,0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,82,31,1785,257,592,.434,15,42,.357,242,550,.440,.447,127,153,.830,98,226,324,140,32,44,104,205,656,0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,76,2,1181,244,503,.485,4,16,.250,240,487,.493,.489,54,67,.806,53,166,219,62,33,65,57,163,546,0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6,0,40,4,13,.308,3,9,.333,1,4,.250,.423,2,2,1.000,3,8,11,1,2,2,5,6,13,0,
