"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2011-12,23,MIA,NBA,PG,19.0,0.0,170.0,0.324,0.36,0.25,0.365,0.778,0.415,0.243,0.324,72.0,75.0,72.0,75.0,103.0,79.0,88.0,144.0,
2012-13,24,MIA,NBA,PG,21.0,0.0,418.0,0.48,0.457,0.531,0.564,0.737,0.584,0.186,0.314,106.0,95.0,148.0,114.0,98.0,109.0,69.0,129.0,
2013-14,25,MIA,NBA,PG,20.0,0.0,404.0,0.41,0.447,0.375,0.506,0.867,0.544,0.192,0.513,90.0,92.0,104.0,101.0,115.0,101.0,68.0,198.0,
2014-15,26,NOP,NBA,PG,4.0,0.0,106.0,0.417,0.545,0.214,0.458,0.667,0.469,0.083,0.389,93.0,112.0,61.0,92.0,89.0,88.0,30.0,145.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,28,OKC,NBA,PG,4.0,0.0,25.0,0.25,0.25,0.25,0.313,,0.313,0.0,0.5,55.0,50.0,70.0,61.0,,57.0,0.0,158.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,68.0,0.0,1123.0,0.421,0.447,0.382,0.496,0.783,0.524,0.176,0.391,93.0,92.0,107.0,100.0,104.0,98.0,64.0,155.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,60.0,0.0,992.0,0.429,0.436,0.417,0.509,0.791,0.54,0.198,0.387,95.0,90.0,116.0,102.0,105.0,101.0,72.0,156.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,4.0,0.0,106.0,0.417,0.545,0.214,0.458,0.667,0.469,0.083,0.389,93.0,112.0,61.0,92.0,89.0,88.0,30.0,145.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,4.0,0.0,25.0,0.25,0.25,0.25,0.313,,0.313,0.0,0.5,55.0,50.0,70.0,61.0,,57.0,0.0,158.0,
