Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,31,HOU,NBA,PF,6,0,13,0.0,7.3,0.0,0.0,0.0,0.0,7.3,0.0,0.0,3.6,7.3,0.5,3.6,10.9,14.5,7.3,0.0,0.0,3.6,7.3,3.6,66,111,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,13,0.0,7.3,0.0,0.0,0.0,0.0,7.3,0.0,0.0,3.6,7.3,0.5,3.6,10.9,14.5,7.3,0.0,0.0,3.6,7.3,3.6,66,111,
