Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2014-15,31,HOU,NBA,PF,6,0,13,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,2.8,5.5,0.5,2.8,8.3,11.1,5.5,0.0,0.0,2.8,5.5,2.8,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,13,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,2.8,5.5,0.5,2.8,8.3,11.1,5.5,0.0,0.0,2.8,5.5,2.8,
