Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,24,LAC,NBA,SF,8,0,3.5,0.6,1.1,0.556,0.1,0.3,0.5,0.5,0.9,0.571,0.611,0.3,0.3,1.0,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.3,1.6,
2024-25,25,LAC,NBA,SF,37,0,11.4,1.6,3.6,0.433,0.2,1.0,0.211,1.4,2.6,0.521,0.463,0.8,0.9,0.8,0.6,0.9,1.6,0.9,0.5,0.1,0.7,0.7,4.1,
2025-26,26,LAC,NBA,SF,4,0,13.5,2.3,4.8,0.474,1.3,2.5,0.5,1.0,2.3,0.444,0.605,2.8,3.0,0.917,0.8,1.5,2.3,0.8,0.5,0.0,0.8,0.8,8.5,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,49,0,10.2,1.5,3.3,0.444,0.3,1.0,0.28,1.2,2.3,0.518,0.488,0.8,1.0,0.837,0.6,0.9,1.5,0.8,0.4,0.1,0.6,0.6,4.1,
