Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,23,OKC,NBA,SF,9,0,66,2.7,8.7,0.313,0.5,1.6,0.333,2.2,7.1,0.308,0.344,0.0,0.0,2.2,3.3,5.5,2.2,0.5,0.0,2.2,2.7,6.0,
1 Yr,1 Yr,1 Yr,1 Yr,,9,0,66,2.7,8.7,0.313,0.5,1.6,0.333,2.2,7.1,0.308,0.344,0.0,0.0,2.2,3.3,5.5,2.2,0.5,0.0,2.2,2.7,6.0,
