Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2021-22,20,BRK,NBA,PF,32,8,391,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1,
2022-23,21,BRK,NBA,C,48,3,552,17.8,0.581,0.064,0.322,20.6,20.1,20.4,9.7,1.3,5.0,17.7,19.0,0.8,0.8,1.6,0.139,-1.8,-0.6,-2.3,0.0,
2023-24,22,BRK,NBA,C,61,1,921,20.0,0.596,0.051,0.418,18.6,27.9,23.1,14.0,1.3,4.3,16.7,19.7,1.6,1.3,2.9,0.152,-0.4,0.4,0.0,0.5,
2024-25,23,BRK,NBA,C,50,2,907,19.7,0.568,0.142,0.233,17.8,23.8,20.7,16.8,2.3,4.6,15.3,19.9,1.3,1.4,2.7,0.141,0.0,0.9,0.9,0.7,
2025-26,24,BRK,NBA,C,19,0,306,15.3,0.624,0.221,0.636,13.7,25.1,19.0,17.0,2.3,2.5,26.8,18.9,0.1,0.3,0.4,0.056,-2.5,0.5,-2.1,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,210,14,3077,19.2,0.587,0.094,0.339,18.8,24.2,21.4,13.4,1.7,4.2,17.2,19.8,4.5,4.3,8.8,0.137,-0.7,0.0,-0.7,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,5,1201,19.2,0.587,0.094,0.339,18.8,24.2,21.4,13.4,1.7,4.2,17.2,19.8,1.8,1.7,3.4,0.137,-0.7,0.0,-0.7,0.4,
