Season,Team,Lg,Salary
2010-11,San Antonio Spurs,NBA,"$3,400,000"
2011-12,San Antonio Spurs,NBA,"$3,672,000"
2012-13,San Antonio Spurs,NBA,"$3,944,000"
2013-14,San Antonio Spurs,NBA,"$10,000,000"
2014-15,San Antonio Spurs,NBA,"$9,250,000"
2015-16,Atlanta Hawks,NBA,"$8,500,000"
2016-17,Philadelphia 76ers,NBA,"$8,550,000"
Career,(may be incomplete),,"$47,316,000"
