"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2020-21,21.0,PHI,NBA,44:51,6.0,18.0,4.0,11.0,2.0,7.0,5.0,6.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,5.0,18.0,16.5
2021-22,22.0,PHI,NBA,28:27,6.0,11.0,5.0,8.0,2.0,4.0,3.0,3.0,2.0,8.0,8.0,3.0,2.0,1.0,3.0,5.0,18.0,15.2
2022-23,23.0,OKC,NBA,35:48,11.0,18.0,7.0,13.0,5.0,7.0,8.0,11.0,3.0,7.0,7.0,5.0,3.0,1.0,3.0,6.0,33.0,24.7
2023-24,24.0,OKC,NBA,33:28,7.0,14.0,7.0,12.0,3.0,5.0,5.0,6.0,3.0,6.0,7.0,7.0,4.0,3.0,3.0,4.0,23.0,22.6
2024-25,25.0,OKC,NBA,34:48,11.0,17.0,10.0,14.0,3.0,5.0,5.0,5.0,4.0,6.0,7.0,9.0,3.0,2.0,3.0,5.0,32.0,34.9
2025-26,26.0,OKC,NBA,34:39,7.0,12.0,6.0,10.0,2.0,4.0,7.0,7.0,1.0,5.0,6.0,5.0,2.0,1.0,3.0,4.0,22.0,19.6
Career,,,,44:51,11.0,18.0,10.0,14.0,5.0,7.0,8.0,11.0,4.0,8.0,8.0,9.0,4.0,3.0,3.0,6.0,33.0,34.9
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,OKC,NBA,35:48,11.0,18.0,10.0,14.0,5.0,7.0,8.0,11.0,4.0,7.0,7.0,9.0,4.0,3.0,3.0,6.0,33.0,34.9
2 Seasons,,PHI,NBA,44:51,6.0,18.0,5.0,11.0,2.0,7.0,5.0,6.0,2.0,8.0,8.0,4.0,2.0,2.0,3.0,5.0,18.0,16.5
